Delivery day;Period;Supply total (MWh);Supply successful (MWh);Supply unsuccessful (MWh);Demand total (MWh);Demand successful (MWh);Demand unsuccessful (MWh);Price (€/MWh);ATC SK ➝ CZ (MW);Flow SK ➝ CZ (MWh);ATC CZ ➝ SK (MW);Flow CZ ➝ SK (MWh);Price CZ (€/MWh);ATC SK ➝ HU (MW);Flow SK ➝ HU (MWh);ATC HU ➝ SK (MW);Flow HU ➝ SK (MWh);Price HU (€/MWh);ATC HU ➝ RO (MW);Flow HU ➝ RO (MWh);ATC RO ➝ HU (MW);Flow RO ➝ HU (MWh);Price RO (€/MWh),,,,,,,,,,
1.4.2021;1;938.0;801.0;137.0;447.4;373.9;73.5;56.20;1,355.0;0.0;1,945.0;577.0;56.20;1,300.0;1,004.1;1,000.0;0.0;56.20;842.0;0.0;758.0;201.4;56.20,,,,,
1.4.2021;2;977.0;790.1;186.9;445.4;323.4;122.0;52.14;1,355.0;0.0;1,945.0;405.8;52.14;1,300.0;872.5;1,000.0;0.0;52.14;842.0;0.0;758.0;219.8;52.14,,,,,,
1.4.2021;3;1,017.7;832.9;184.8;456.8;332.8;124.0;49.52;1,355.0;0.0;1,945.0;56.8;49.52;1,300.0;556.9;1,000.0;0.0;49.52;842.0;0.0;758.0;176.2;49.52,,,,,
1.4.2021;4;917.8;732.9;184.9;441.6;319.6;122.0;48.89;1,355.0;117.3;1,945.0;0.0;48.89;1,300.0;296.0;1,000.0;0.0;48.89;842.0;0.0;758.0;97.1;48.89,,,,,,
1.4.2021;5;1,003.6;816.6;187.0;467.5;345.4;122.1;49.00;1,355.0;0.0;1,945.0;39.4;49.00;1,300.0;510.6;1,000.0;0.0;49.00;842.0;44.5;758.0;0.0;49.00,,,,,
1.4.2021;6;964.2;825.8;138.4;552.5;424.4;128.1;53.73;1,355.0;0.0;1,945.0;898.6;53.73;1,300.0;1,300.0;1,000.0;0.0;53.80;842.0;401.7;758.0;0.0;53.80,,,,,
1.4.2021;7;919.2;706.1;213.1;685.6;553.8;131.8;63.80;1,355.0;0.0;1,945.0;637.1;63.80;1,300.0;789.4;1,000.0;0.0;63.80;852.0;223.2;748.0;0.0;63.80,,,,,,
1.4.2021;8;947.0;839.9;107.1;764.1;637.4;126.7;71.50;1,368.0;0.0;1,932.0;522.9;71.50;1,300.0;725.4;1,000.0;0.0;71.50;852.0;157.5;748.0;0.0;71.50,,,,,,
1.4.2021;9;863.9;772.8;91.1;806.4;673.5;132.9;72.04;1,368.0;0.0;1,932.0;854.2;72.04;1,300.0;953.5;1,000.0;0.0;72.04;852.0;431.8;748.0;0.0;72.04,,,,,,
1.4.2021;10;826.6;668.4;158.2;849.5;714.6;134.9;64.38;1,368.0;0.0;1,932.0;1,128.0;64.38;1,300.0;1,081.8;1,000.0;0.0;64.38;852.0;412.2;748.0;0.0;64.38,,,,
1.4.2021;11;801.5;625.4;176.1;844.5;697.1;147.4;57.09;1,368.0;0.0;1,932.0;1,371.7;57.09;1,300.0;1,300.0;1,000.0;0.0;60.42;852.0;301.6;748.0;0.0;60.42,,,,
1.4.2021;12;781.2;644.1;137.1;950.6;796.1;154.5;56.21;1,368.0;0.0;1,932.0;1,354.6;56.21;1,300.0;1,202.6;1,000.0;0.0;56.21;852.0;269.9;748.0;0.0;56.21,,,,
1.4.2021;13;720.1;559.0;161.1;964.7;811.4;153.3;56.21;1,368.0;0.0;1,932.0;714.9;56.21;1,300.0;462.5;1,000.0;0.0;56.21;852.0;116.8;748.0;0.0;56.21,,,,,,
1.4.2021;14;742.8;556.7;186.1;889.1;764.2;124.9;52.76;1,368.0;0.0;1,932.0;815.2;52.76;1,300.0;607.7;1,000.0;0.0;52.76;852.0;91.6;748.0;0.0;52.76,,,,,,
1.4.2021;15;752.7;642.6;110.1;831.8;714.8;117.0;52.03;1,368.0;0.0;1,932.0;1,091.7;52.03;1,300.0;1,019.5;1,000.0;0.0;52.03;852.0;179.8;748.0;0.0;52.03,,,,
1.4.2021;16;794.4;683.3;111.1;711.2;586.3;124.9;51.78;1,368.0;0.0;1,932.0;1,203.0;51.78;1,300.0;1,300.0;1,000.0;0.0;52.01;852.0;227.9;748.0;0.0;52.01,,,,
1.4.2021;17;748.0;561.9;186.1;743.1;618.2;124.9;52.61;1,368.0;0.0;1,932.0;1,356.3;52.61;1,300.0;1,300.0;1,000.0;0.0;55.90;852.0;271.3;748.0;0.0;55.90,,,,
1.4.2021;18;716.2;705.1;11.1;700.4;575.5;124.9;53.29;1,368.0;0.0;1,932.0;1,170.4;53.29;1,300.0;1,300.0;1,000.0;0.0;56.95;852.0;301.4;748.0;0.0;56.95,,,,
1.4.2021;19;701.8;690.7;11.1;693.5;532.6;160.9;59.00;1,368.0;0.0;1,932.0;941.1;59.00;1,300.0;1,099.2;1,000.0;0.0;59.00;852.0;240.9;748.0;0.0;59.00,,,,,
1.4.2021;20;751.7;642.1;109.6;774.9;646.0;128.9;68.60;1,368.0;0.0;1,932.0;1,303.9;68.60;1,300.0;1,300.0;1,000.0;0.0;71.41;852.0;421.7;748.0;0.0;71.41,,,,
1.4.2021;21;842.3;754.2;88.1;750.3;736.4;13.9;69.59;1,368.0;0.0;1,932.0;1,282.2;69.59;1,300.0;1,300.0;1,000.0;0.0;71.40;852.0;185.4;748.0;0.0;71.40,,,,
1.4.2021;22;745.2;626.1;119.1;766.8;612.9;153.9;61.51;1,368.0;0.0;1,932.0;504.8;61.51;1,300.0;518.0;1,000.0;0.0;61.51;852.0;0.0;748.0;251.0;61.51,,,,,,
1.4.2021;23;807.8;695.8;112.0;1,045.6;531.1;514.5;58.62;1,355.0;0.0;1,945.0;640.6;58.62;1,300.0;805.3;1,000.0;0.0;58.62;842.0;0.0;758.0;278.3;58.62,,,,,
1.4.2021;24;866.5;677.5;189.0;1,093.5;577.4;516.1;54.00;1,355.0;0.0;1,945.0;677.1;54.00;1,300.0;777.2;1,000.0;0.0;54.00;842.0;0.0;758.0;319.0;54.00,,,,,
2.4.2021;1;814.6;677.6;137.0;723.5;666.5;57.0;50.64;1,355.0;0.0;1,945.0;619.1;50.64;1,300.0;630.2;1,000.0;0.0;50.64;842.0;0.0;758.0;419.6;50.64,,,,,,
2.4.2021;2;908.6;746.9;161.7;685.8;620.3;65.5;48.00;1,355.0;0.0;1,945.0;220.3;48.00;1,300.0;346.9;1,000.0;0.0;48.00;842.0;0.0;758.0;345.2;48.00,,,,,,
2.4.2021;3;909.4;771.7;137.7;645.0;605.3;39.7;46.54;1,355.0;140.9;1,945.0;0.0;46.54;1,300.0;25.5;1,000.0;0.0;46.54;842.0;0.0;758.0;467.4;46.54,,,,,,
2.4.2021;4;936.8;792.1;144.7;643.1;596.4;46.7;43.65;1,355.0;842.2;1,945.0;0.0;43.65;1,300.0;0.0;1,000.0;646.5;43.65;842.0;0.0;758.0;598.4;43.65,,,,,,
2.4.2021;5;920.7;751.9;168.8;674.1;603.3;70.8;44.70;1,355.0;699.3;1,945.0;0.0;44.70;1,300.0;0.0;1,000.0;550.7;44.70;842.0;0.0;758.0;453.6;44.70,,,,,,
2.4.2021;6;956.6;787.7;168.9;675.3;600.4;74.9;46.95;1,355.0;156.7;1,945.0;0.0;46.95;1,300.0;30.6;1,000.0;0.0;46.95;842.0;0.0;758.0;260.1;46.95,,,,,,
2.4.2021;7;881.4;749.4;132.0;702.4;646.4;56.0;50.35;1,355.0;526.3;1,945.0;0.0;50.35;1,300.0;0.0;1,000.0;423.3;50.35;852.0;0.0;748.0;641.9;50.35,,,,,,
2.4.2021;8;1,026.1;825.1;201.0;732.7;683.9;48.8;57.00;1,368.0;349.5;1,932.0;0.0;57.00;1,300.0;0.0;1,000.0;208.3;57.00;852.0;0.0;748.0;424.2;57.00,,,,,
2.4.2021;9;819.9;708.9;111.0;770.7;737.4;33.3;52.60;1,368.0;114.8;1,932.0;0.0;52.60;1,300.0;0.0;1,000.0;143.3;52.60;852.0;51.6;748.0;0.0;52.60,,,,,,
2.4.2021;10;823.7;722.7;101.0;826.8;790.9;35.9;48.00;1,368.0;134.5;1,932.0;0.0;48.00;1,300.0;0.0;1,000.0;202.7;48.00;852.0;133.2;748.0;0.0;48.00,,,,,,
2.4.2021;11;709.2;604.2;105.0;970.1;941.4;28.7;39.90;1,368.0;134.4;1,932.0;0.0;39.90;1,300.0;0.0;1,000.0;471.6;39.90;852.0;37.7;748.0;0.0;39.90,,,,,,
2.4.2021;12;711.3;606.3;105.0;1,014.1;984.4;29.7;37.29;1,368.0;0.0;1,932.0;88.6;37.29;1,300.0;0.0;1,000.0;289.5;37.29;852.0;0.0;748.0;28.5;37.29,,,,,
2.4.2021;13;767.7;662.7;105.0;1,142.7;901.8;240.9;36.00;1,368.0;456.2;1,932.0;0.0;36.00;1,300.0;0.0;1,000.0;695.3;36.00;852.0;0.0;748.0;221.9;36.00,,,,,
2.4.2021;14;892.5;697.5;195.0;1,156.9;916.0;240.9;33.52;1,368.0;480.8;1,932.0;0.0;33.52;1,300.0;0.0;1,000.0;699.3;33.52;852.0;0.0;748.0;174.9;33.52,,,,,
2.4.2021;15;927.5;732.5;195.0;1,110.5;880.8;229.7;33.60;1,368.0;580.9;1,932.0;0.0;33.60;1,300.0;0.0;1,000.0;729.2;33.60;852.0;0.0;748.0;322.3;33.60,,,,,
2.4.2021;16;837.6;732.6;105.0;1,074.6;838.7;235.9;34.72;1,368.0;472.3;1,932.0;0.0;34.72;1,300.0;0.0;1,000.0;578.4;34.72;852.0;0.0;748.0;274.4;34.72,,,,,
2.4.2021;17;769.1;664.1;105.0;831.6;808.9;22.7;37.40;1,368.0;169.3;1,932.0;0.0;37.40;1,300.0;0.0;1,000.0;314.1;37.40;852.0;43.8;748.0;0.0;37.40,,,,,,
2.4.2021;18;708.5;604.5;104.0;807.2;777.3;29.9;41.80;1,368.0;83.9;1,932.0;0.0;41.80;1,300.0;0.0;1,000.0;256.7;41.80;852.0;0.0;748.0;111.2;41.80,,,,,,
2.4.2021;19;678.5;577.5;101.0;814.6;795.6;19.0;48.00;1,368.0;15.5;1,932.0;0.0;48.00;1,300.0;0.0;1,000.0;233.6;48.00;852.0;0.0;748.0;286.2;48.00,,,,,,
2.4.2021;20;645.3;568.3;77.0;861.3;819.0;42.3;54.42;1,368.0;0.0;1,932.0;904.9;54.42;1,300.0;654.2;1,000.0;0.0;54.42;852.0;0.0;748.0;88.9;54.42,,,,,,
2.4.2021;21;846.8;691.8;155.0;919.3;882.9;36.4;55.17;1,368.0;0.0;1,932.0;770.9;55.17;1,300.0;579.8;1,000.0;0.0;55.17;852.0;0.0;748.0;263.7;55.17,,,,,,
2.4.2021;22;765.1;664.1;101.0;863.5;841.6;21.9;47.94;1,368.0;0.0;1,932.0;317.2;47.94;1,300.0;139.7;1,000.0;0.0;47.94;852.0;0.0;748.0;472.8;47.94,,,,,,
2.4.2021;23;879.5;767.5;112.0;746.3;707.4;38.9;43.69;1,355.0;0.0;1,945.0;25.0;43.69;1,300.0;85.1;1,000.0;0.0;43.69;842.0;0.0;758.0;526.0;43.69,,,,,,
2.4.2021;24;913.0;768.0;145.0;679.0;624.1;54.9;40.20;1,355.0;145.4;1,945.0;0.0;40.20;1,300.0;0.0;1,000.0;1.5;40.20;842.0;0.0;758.0;750.1;40.20,,,,,,
3.4.2021;1;1,049.5;821.5;228.0;728.5;671.0;57.5;46.97;1,355.0;0.0;1,945.0;941.3;46.97;1,300.0;1,091.8;1,000.0;0.0;46.97;842.0;0.0;758.0;200.7;46.97,,,,
3.4.2021;2;1,122.7;863.6;259.1;713.3;625.3;88.0;40.70;1,355.0;0.0;1,945.0;949.3;40.70;1,300.0;1,187.6;1,000.0;0.0;40.70;842.0;67.3;758.0;0.0;40.70,,,,
3.4.2021;3;866.0;616.9;249.1;701.2;624.1;77.1;40.62;1,355.0;0.0;1,945.0;1,225.4;40.62;1,300.0;1,218.2;1,000.0;0.0;40.62;842.0;213.0;758.0;0.0;40.62,,,,
3.4.2021;4;882.3;658.2;224.1;677.4;620.2;57.2;40.45;1,355.0;0.0;1,945.0;1,262.0;40.45;1,300.0;1,300.0;1,000.0;0.0;40.52;842.0;495.6;758.0;0.0;40.52,,,,
3.4.2021;5;1,115.9;903.7;212.2;671.4;628.5;42.9;40.94;1,355.0;0.0;1,945.0;1,024.8;40.94;1,300.0;1,300.0;1,000.0;0.0;43.17;842.0;625.3;758.0;0.0;43.17,,,
3.4.2021;6;1,088.0;895.7;192.3;663.8;634.6;29.2;42.43;1,355.0;0.0;1,945.0;1,038.9;42.43;1,300.0;1,300.0;1,000.0;0.0;46.84;842.0;506.7;758.0;0.0;46.84,,,
3.4.2021;7;900.1;755.9;144.2;771.7;693.4;78.3;47.57;1,355.0;0.0;1,945.0;1,224.5;47.57;1,300.0;1,287.0;1,000.0;0.0;47.57;842.0;434.8;758.0;0.0;47.57,,,,
3.4.2021;8;878.4;754.0;124.4;825.6;728.8;96.8;50.42;1,368.0;0.0;1,932.0;1,193.5;50.42;1,300.0;1,218.7;1,000.0;0.0;50.42;842.0;536.9;758.0;0.0;50.42,,,,
3.4.2021;9;845.8;725.8;120.0;933.1;816.2;116.9;53.23;1,368.0;0.0;1,932.0;1,300.3;53.23;1,300.0;1,209.9;1,000.0;0.0;53.23;842.0;619.3;758.0;0.0;53.23,,,,
3.4.2021;10;851.7;731.7;120.0;1,025.5;908.6;116.9;51.80;1,368.0;0.0;1,932.0;1,476.9;51.80;1,300.0;1,300.0;1,000.0;0.0;52.00;842.0;651.6;758.0;0.0;52.00,,,
3.4.2021;11;880.2;705.2;175.0;1,050.3;1,033.4;16.9;48.57;1,368.0;0.0;1,932.0;1,559.9;48.57;1,300.0;1,231.7;1,000.0;0.0;48.57;842.0;626.6;758.0;0.0;48.57,,
3.4.2021;12;893.6;718.6;175.0;1,099.9;1,093.3;6.6;46.67;1,368.0;0.0;1,932.0;1,354.2;46.67;1,300.0;979.5;1,000.0;0.0;46.67;842.0;335.0;758.0;0.0;46.67,,,
3.4.2021;13;892.9;717.9;175.0;1,111.0;1,000.5;110.5;48.98;1,368.0;0.0;1,932.0;717.2;48.98;1,300.0;434.6;1,000.0;0.0;48.98;842.0;0.0;758.0;149.6;48.98,,,,
3.4.2021;14;902.4;727.4;175.0;1,035.0;927.2;107.8;38.77;1,368.0;0.0;1,932.0;1,011.0;38.77;1,300.0;811.2;1,000.0;0.0;38.77;842.0;144.8;758.0;0.0;38.77,,,,
3.4.2021;15;920.9;745.9;175.0;969.4;862.5;106.9;30.97;1,368.0;0.0;1,932.0;1,416.6;30.97;1,300.0;1,300.0;1,000.0;0.0;31.34;842.0;416.6;758.0;0.0;31.34,,,,
3.4.2021;16;928.4;753.4;175.0;968.7;863.7;105.0;29.93;1,368.0;0.0;1,932.0;1,410.3;29.93;1,300.0;1,300.0;1,000.0;0.0;30.13;842.0;328.5;758.0;0.0;30.13,,,,
3.4.2021;17;900.4;722.4;178.0;870.6;862.5;8.1;33.13;1,368.0;0.0;1,932.0;1,440.1;33.13;1,300.0;1,300.0;1,000.0;0.0;33.17;842.0;218.0;758.0;0.0;33.17,,,,
3.4.2021;18;830.5;655.5;175.0;838.5;826.6;11.9;42.99;1,368.0;0.0;1,932.0;1,161.5;42.99;1,300.0;990.4;1,000.0;0.0;42.99;842.0;98.9;758.0;0.0;42.99,,,,,
3.4.2021;19;850.4;675.4;175.0;880.8;861.2;19.6;53.28;1,368.0;0.0;1,932.0;991.6;53.28;1,300.0;805.8;1,000.0;0.0;53.28;842.0;0.0;758.0;1.4;53.28,,,,,,
3.4.2021;20;853.9;753.9;100.0;904.0;799.4;104.6;63.47;1,368.0;0.0;1,932.0;1,245.2;63.47;1,300.0;1,199.7;1,000.0;0.0;63.47;842.0;74.7;758.0;0.0;63.47,,,,
3.4.2021;21;925.5;825.5;100.0;939.4;825.8;113.6;64.50;1,368.0;0.0;1,932.0;1,300.3;64.50;1,300.0;1,300.0;1,000.0;0.0;64.88;842.0;0.0;758.0;27.6;64.88,,,,
3.4.2021;22;929.4;809.4;120.0;924.0;809.6;114.4;59.50;1,368.0;0.0;1,932.0;979.5;59.50;1,300.0;979.3;1,000.0;0.0;59.50;842.0;0.0;758.0;154.4;59.50,,,,,,
3.4.2021;23;993.8;890.1;103.7;788.4;690.8;97.6;58.00;1,355.0;0.0;1,945.0;1,066.7;58.00;1,300.0;1,266.0;1,000.0;0.0;58.00;842.0;0.0;758.0;156.9;58.00,,,,
3.4.2021;24;1,016.3;912.7;103.6;742.7;648.2;94.5;54.05;1,355.0;0.0;1,945.0;1,035.5;54.05;1,300.0;1,300.0;1,000.0;0.0;54.06;842.0;0.0;758.0;251.9;54.06,,,
4.4.2021;1;1,043.1;888.8;154.3;787.2;666.5;120.7;49.91;1,355.0;0.0;1,945.0;731.1;49.91;1,300.0;953.4;1,000.0;0.0;49.91;842.0;0.0;758.0;327.1;49.91,,,,,
4.4.2021;2;1,115.3;870.3;245.0;738.7;631.5;107.2;45.92;1,355.0;0.0;1,945.0;215.9;45.92;1,300.0;454.7;1,000.0;0.0;45.92;842.0;0.0;758.0;437.0;45.92,,,,,
4.4.2021;3;1,107.7;897.4;210.3;679.2;616.9;62.3;43.57;1,355.0;0.0;1,945.0;60.1;43.57;1,300.0;340.6;1,000.0;0.0;43.57;842.0;0.0;758.0;532.3;43.57,,,,,
4.4.2021;4;1,127.1;938.8;188.3;650.6;605.0;45.6;42.52;1,355.0;0.0;1,945.0;44.9;42.52;1,300.0;378.7;1,000.0;0.0;42.52;842.0;0.0;758.0;516.5;42.52,,,,,
4.4.2021;5;1,120.6;936.3;184.3;653.9;617.0;36.9;42.53;1,355.0;0.0;1,945.0;124.0;42.53;1,300.0;443.3;1,000.0;0.0;42.53;842.0;0.0;758.0;448.4;42.53,,,,,
4.4.2021;6;1,120.2;931.8;188.4;667.9;615.6;52.3;42.44;1,355.0;54.0;1,945.0;0.0;42.44;1,300.0;262.2;1,000.0;0.0;42.44;842.0;0.0;758.0;563.5;42.44,,,,,
4.4.2021;7;1,001.4;825.9;175.5;731.7;698.9;32.8;42.37;1,355.0;0.0;1,945.0;241.6;42.37;1,300.0;368.6;1,000.0;0.0;42.37;842.0;0.0;758.0;513.5;42.37,,,,,
4.4.2021;8;954.6;782.6;172.0;861.9;826.0;35.9;44.82;1,368.0;0.0;1,932.0;387.8;44.82;1,300.0;344.4;1,000.0;0.0;44.82;842.0;0.0;758.0;602.8;44.82,,,,,,
4.4.2021;9;1,024.5;874.5;150.0;985.3;978.0;7.3;43.70;1,368.0;0.0;1,932.0;593.1;43.70;1,300.0;489.6;1,000.0;0.0;43.70;842.0;0.0;758.0;425.1;43.70,,,,,
4.4.2021;10;1,029.0;879.0;150.0;1,113.8;1,111.2;2.6;42.00;1,368.0;0.0;1,932.0;801.3;42.00;1,300.0;569.1;1,000.0;0.0;42.00;842.0;0.0;758.0;332.4;42.00,,,
4.4.2021;11;996.2;844.2;152.0;1,096.2;1,090.2;6.0;36.64;1,368.0;0.0;1,932.0;745.2;36.64;1,300.0;499.2;1,000.0;0.0;36.64;842.0;0.0;758.0;217.4;36.64,,,,
4.4.2021;12;992.3;840.3;152.0;1,050.9;1,048.1;2.8;34.30;1,368.0;0.0;1,932.0;1,249.1;34.30;1,300.0;1,041.3;1,000.0;0.0;34.30;842.0;0.0;758.0;43.6;34.30,,
4.4.2021;13;1,049.7;897.7;152.0;907.8;893.9;13.9;30.80;1,368.0;0.0;1,882.0;815.9;30.80;1,300.0;819.7;1,000.0;0.0;30.80;842.0;0.0;758.0;112.1;30.80,,,,,
4.4.2021;14;1,013.1;861.1;152.0;846.1;832.2;13.9;20.00;1,368.0;0.0;1,932.0;858.7;20.00;1,300.0;887.6;1,000.0;0.0;20.00;842.0;73.4;758.0;0.0;20.00,,,,,
4.4.2021;15;1,010.7;858.7;152.0;879.8;875.5;4.3;10.50;1,368.0;0.0;1,932.0;1,131.1;10.50;1,300.0;1,114.3;1,000.0;0.0;10.50;842.0;410.1;758.0;0.0;10.50,,,
4.4.2021;16;1,013.9;861.9;152.0;868.5;866.5;2.0;8.65;1,368.0;0.0;1,932.0;1,304.6;8.65;1,300.0;1,300.0;1,000.0;0.0;10.00;842.0;413.1;758.0;0.0;10.00,,,
4.4.2021;17;909.2;757.2;152.0;756.8;754.8;2.0;11.40;1,368.0;0.0;1,932.0;1,297.6;11.40;1,300.0;1,300.0;1,000.0;0.0;17.07;842.0;333.8;758.0;0.0;17.07,,,,
4.4.2021;18;902.2;750.2;152.0;781.0;779.0;2.0;28.63;1,368.0;0.0;1,932.0;1,328.8;28.63;1,300.0;1,300.0;1,000.0;0.0;32.78;842.0;76.9;758.0;0.0;32.78,,,,
4.4.2021;19;827.9;677.9;150.0;806.0;803.4;2.6;43.94;1,368.0;0.0;1,932.0;1,425.5;43.94;1,300.0;1,300.0;1,000.0;0.0;46.23;842.0;41.1;758.0;0.0;46.23,,,,
4.4.2021;20;890.3;740.3;150.0;870.9;796.8;74.1;52.95;1,368.0;0.0;1,932.0;1,356.5;52.95;1,300.0;1,300.0;1,000.0;0.0;61.79;842.0;7.8;758.0;0.0;61.79,,,,
4.4.2021;21;1,058.6;908.6;150.0;965.7;874.3;91.4;54.30;1,368.0;0.0;1,932.0;1,265.7;54.30;1,300.0;1,300.0;1,000.0;0.0;69.97;842.0;0.0;758.0;184.4;69.97,,,
4.4.2021;22;873.8;723.8;150.0;864.1;850.7;13.4;49.80;1,368.0;0.0;1,932.0;1,426.9;49.80;1,300.0;1,300.0;1,000.0;0.0;62.58;842.0;0.0;758.0;221.2;62.58,,,,
4.4.2021;23;906.7;751.3;155.4;682.0;674.0;8.0;43.70;1,355.0;0.0;1,945.0;1,222.7;43.70;1,300.0;1,300.0;1,000.0;0.0;59.46;842.0;0.0;758.0;346.4;59.46,,,,
4.4.2021;24;979.7;823.2;156.5;656.1;649.6;6.5;37.70;1,355.0;0.0;1,945.0;1,126.4;37.70;1,300.0;1,300.0;1,000.0;0.0;48.56;842.0;0.0;758.0;351.8;48.56,,,,
5.4.2021;1;1,030.6;826.3;204.3;697.4;693.1;4.3;5.00;1,455.0;0.0;2,045.0;1,933.1;5.00;2,100.0;2,066.3;1,300.0;0.0;5.00;842.0;437.7;758.0;0.0;5.00,,,
5.4.2021;2;1,104.8;833.8;271.0;668.0;663.7;4.3;-1.00;1,455.0;0.0;2,045.0;1,929.9;-1.00;2,100.0;2,100.0;1,300.0;0.0;0.02;842.0;780.7;758.0;0.0;0.02,,,
5.4.2021;3;865.4;661.1;204.3;663.4;659.1;4.3;0.02;1,455.0;0.0;2,045.0;2,045.0;-1.99;2,100.0;2,047.0;1,300.0;0.0;0.02;842.0;689.7;758.0;0.0;0.02,,,,
5.4.2021;4;847.0;642.7;204.3;740.6;736.3;4.3;0.20;1,455.0;0.0;2,045.0;2,045.0;-2.99;2,100.0;1,951.4;1,300.0;0.0;0.20;842.0;540.9;758.0;0.0;0.20,,,,
5.4.2021;5;835.3;631.0;204.3;757.5;753.2;4.3;1.00;1,455.0;0.0;2,045.0;2,045.0;-5.00;2,100.0;1,922.8;1,300.0;0.0;1.00;842.0;442.1;758.0;0.0;1.00,,,,
5.4.2021;6;966.5;762.1;204.4;694.2;689.8;4.4;1.00;1,455.0;0.0;2,045.0;2,027.7;1.00;2,100.0;2,100.0;1,300.0;0.0;3.67;842.0;842.0;758.0;0.0;9.77,,,,
5.4.2021;7;1,002.0;794.1;207.9;696.4;692.5;3.9;2.77;1,455.0;0.0;2,045.0;1,998.4;2.77;2,100.0;2,100.0;1,300.0;0.0;3.08;852.0;852.0;748.0;0.0;12.44,,,
5.4.2021;8;1,101.9;541.9;560.0;910.4;726.4;184.0;-8.30;1,468.0;0.0;2,032.0;1,284.5;-8.30;1,100.0;1,100.0;1,300.0;0.0;54.99;852.0;593.4;748.0;0.0;54.99,,,
5.4.2021;9;1,074.4;684.2;390.2;876.4;692.2;184.2;-8.76;1,468.0;0.0;2,032.0;1,108.0;-8.76;1,100.0;1,100.0;1,300.0;0.0;58.44;852.0;811.5;748.0;0.0;58.44,,,
5.4.2021;10;1,072.7;691.4;381.3;926.1;732.1;194.0;-30.69;1,468.0;0.0;2,032.0;1,140.7;-30.69;1,100.0;1,100.0;1,300.0;0.0;54.23;852.0;852.0;748.0;0.0;54.98,,,
5.4.2021;11;1,120.8;379.7;741.1;1,268.2;753.2;515.0;-35.00;1,468.0;0.0;2,032.0;1,473.5;-35.00;1,100.0;1,100.0;1,300.0;0.0;44.98;852.0;852.0;748.0;0.0;46.00,,
5.4.2021;12;1,099.6;209.5;890.1;1,368.5;853.5;515.0;-35.00;1,468.0;0.0;2,032.0;1,744.0;-35.00;1,100.0;1,100.0;1,300.0;0.0;40.05;852.0;760.3;748.0;0.0;40.05,,
5.4.2021;13;1,162.0;178.8;983.2;1,585.1;971.3;613.8;-36.26;1,468.0;0.0;2,032.0;1,892.5;-36.26;1,100.0;1,100.0;1,300.0;0.0;32.61;852.0;826.5;748.0;0.0;32.61,,
5.4.2021;14;1,142.7;703.5;439.2;1,674.9;918.3;756.6;-35.00;1,468.0;0.0;2,032.0;1,314.8;-35.00;1,100.0;1,100.0;1,300.0;0.0;30.06;852.0;836.9;748.0;0.0;30.06,,
5.4.2021;15;1,108.9;671.1;437.8;1,637.6;884.1;753.5;-35.00;1,468.0;0.0;2,032.0;1,313.0;-35.00;1,100.0;1,100.0;1,300.0;0.0;24.64;852.0;728.9;748.0;0.0;24.64,,
5.4.2021;16;1,067.4;384.4;683.0;1,579.7;826.3;753.4;-35.00;1,468.0;0.0;2,032.0;1,541.9;-35.00;1,100.0;1,100.0;1,300.0;0.0;24.64;852.0;566.0;748.0;0.0;24.64,,
5.4.2021;17;966.7;533.2;433.5;1,474.0;810.6;663.4;-35.00;1,468.0;0.0;2,032.0;1,377.4;-35.00;1,100.0;1,100.0;1,300.0;0.0;34.01;852.0;285.4;748.0;0.0;34.01,,,
5.4.2021;18;916.7;636.3;280.4;1,341.1;677.7;663.4;-7.74;1,468.0;0.0;2,032.0;1,141.4;-7.74;1,100.0;1,100.0;1,300.0;0.0;43.98;852.0;73.2;748.0;0.0;43.98,,,
5.4.2021;19;867.8;640.2;227.6;1,390.7;725.1;665.6;8.00;1,468.0;0.0;2,032.0;1,184.9;8.00;1,100.0;1,100.0;1,300.0;0.0;56.27;852.0;0.0;748.0;34.8;56.27,,,
5.4.2021;20;1,014.6;795.6;219.0;1,176.8;747.5;429.3;25.50;1,468.0;0.0;2,032.0;1,051.9;25.50;1,100.0;1,100.0;1,300.0;0.0;70.64;852.0;68.4;748.0;0.0;70.64,,
5.4.2021;21;1,064.8;859.8;205.0;1,350.2;923.2;427.0;46.00;1,468.0;0.0;2,032.0;1,163.4;46.00;1,100.0;1,100.0;1,300.0;0.0;72.84;852.0;0.0;748.0;190.3;72.84,,
5.4.2021;22;932.2;713.2;219.0;1,176.3;799.3;377.0;38.30;1,468.0;0.0;2,032.0;1,186.1;38.30;1,100.0;1,100.0;1,300.0;0.0;54.95;852.0;0.0;748.0;279.9;54.95,,,
5.4.2021;23;891.4;687.0;204.4;884.4;753.0;131.4;30.01;1,455.0;0.0;2,045.0;1,166.0;30.01;1,100.0;1,100.0;1,300.0;0.0;46.90;842.0;0.0;758.0;181.2;46.90,,,,
5.4.2021;24;954.5;750.0;204.5;844.7;713.2;131.5;18.20;1,455.0;0.0;2,045.0;1,063.2;18.20;1,100.0;1,100.0;1,300.0;0.0;29.94;842.0;0.0;758.0;145.5;29.94,,,,
6.4.2021;1;1,025.3;692.4;332.9;883.7;697.7;186.0;21.50;1,455.0;0.0;2,045.0;1,105.3;21.50;1,100.0;1,100.0;1,300.0;0.0;36.60;842.0;308.5;758.0;0.0;36.60,,,
