date_1,value_1,date_2,value_2,sum
2018-09-08 22:30:00,38.64,2018-09-08 22:30:00,552.0,590.64
2018-09-08 22:45:00,38.400000000000006,2018-09-08 22:45:00,556.0,594.4
2018-09-08 23:00:00,37.980000000000004,2018-09-08 23:00:00,624.0,661.98
2018-09-08 23:15:00,37.68,2018-09-08 23:15:00,635.0,672.68
2018-09-08 23:30:00,37.44,2018-09-08 23:30:00,647.0,684.44
2018-09-08 23:45:00,37.26,2018-09-08 23:45:00,707.0,744.26
2018-09-09 00:00:00,37.26,2018-09-09 00:00:00,710.0,747.26
2018-09-09 00:15:00,37.08,2018-09-09 00:15:00,701.0,738.08
2018-09-09 00:30:00,36.72,2018-09-09 00:30:00,656.0,692.72
2018-09-09 00:45:00,36.599999999999994,2018-09-09 00:45:00,613.0,649.6
2018-09-09 01:00:00,36.54,2018-09-09 01:00:00,615.0,651.54
2018-09-09 01:15:00,36.3,2018-09-09 01:15:00,614.0,650.3
2018-09-09 01:30:00,36.18,2018-09-09 01:30:00,616.0,652.18
2018-09-09 01:45:00,36.12,2018-09-09 01:45:00,616.0,652.12
2018-09-09 02:00:00,35.88,2018-09-09 02:00:00,616.0,651.88
2018-09-09 02:15:00,35.64,2018-09-09 02:15:00,614.0,649.64
2018-09-09 02:30:00,35.400000000000006,2018-09-09 02:30:00,618.0,653.4
2018-09-09 02:45:00,35.28,2018-09-09 02:45:00,616.0,651.28
2018-09-09 03:00:00,37.32,2018-09-09 03:00:00,616.0,653.32
2018-09-09 03:15:00,38.400000000000006,2018-09-09 03:15:00,612.0,650.4
2018-09-09 03:30:00,38.160000000000004,2018-09-09 03:30:00,615.0,653.16
2018-09-09 03:45:00,37.980000000000004,2018-09-09 03:45:00,614.0,651.98
2018-09-09 04:00:00,33.72,2018-09-09 04:00:00,614.0,647.72
2018-09-09 04:15:00,32.160000000000004,2018-09-09 04:15:00,609.0,641.16
2018-09-09 04:30:00,35.7,2018-09-09 04:30:00,594.0,629.7
2018-09-09 04:45:00,35.519999999999996,2018-09-09 04:45:00,596.0,631.52
2018-09-09 05:00:00,35.28,2018-09-09 05:00:00,597.0,632.28
2018-09-09 05:15:00,35.099999999999994,2018-09-09 05:15:00,596.0,631.1
2018-09-09 05:30:00,37.38,2018-09-09 05:30:00,596.0,633.38
2018-09-09 05:45:00,38.519999999999996,2018-09-09 05:45:00,597.0,635.52
2018-09-09 06:00:00,38.339999999999996,2018-09-09 06:00:00,595.0,633.34
2018-09-09 06:15:00,33.839999999999996,2018-09-09 06:15:00,595.0,628.84
2018-09-09 06:30:00,32.64,2018-09-09 06:30:00,595.0,627.64
2018-09-09 06:45:00,32.339999999999996,2018-09-09 06:45:00,596.0,628.34
2018-09-09 07:00:00,32.519999999999996,2018-09-09 07:00:00,596.0,628.52
2018-09-09 07:15:00,36.3,2018-09-09 07:15:00,594.0,630.3
2018-09-09 07:30:00,36.12,2018-09-09 07:30:00,596.0,632.12
2018-09-09 07:45:00,38.46,2018-09-09 07:45:00,596.0,634.46
2018-09-09 08:00:00,38.94,2018-09-09 08:00:00,594.0,632.94
2018-09-09 08:15:00,40.62,2018-09-09 08:15:00,595.0,635.62
2018-09-09 08:30:00,40.14,2018-09-09 08:30:00,595.0,635.14
2018-09-09 08:45:00,39.54,2018-09-09 08:45:00,597.0,636.54
2018-09-09 09:00:00,39.18,2018-09-09 09:00:00,596.0,635.18
2018-09-09 09:15:00,38.76,2018-09-09 09:15:00,597.0,635.76
2018-09-09 09:30:00,38.400000000000006,2018-09-09 09:30:00,596.0,634.4
2018-09-09 09:45:00,38.099999999999994,2018-09-09 09:45:00,596.0,634.1
2018-09-09 10:00:00,38.04,2018-09-09 10:00:00,594.0,632.04
2018-09-09 10:15:00,41.160000000000004,2018-09-09 10:15:00,594.0,635.16
2018-09-09 10:30:00,40.14,2018-09-09 10:30:00,595.0,635.14
2018-09-09 10:45:00,47.64,2018-09-09 10:45:00,595.0,642.64
2018-09-09 11:00:00,48.84,2018-09-09 11:00:00,590.0,638.84
2018-09-09 11:15:00,48.06,2018-09-09 11:15:00,584.0,632.06
2018-09-09 11:30:00,47.7,2018-09-09 11:30:00,583.0,630.7
2018-09-09 11:45:00,47.339999999999996,2018-09-09 11:45:00,584.0,631.34
2018-09-09 12:00:00,47.28,2018-09-09 12:00:00,478.0,525.28
2018-09-09 12:15:00,47.099999999999994,2018-09-09 12:15:00,524.0,571.1
2018-09-09 12:30:00,46.44,2018-09-09 12:30:00,564.0,610.44
2018-09-09 12:45:00,44.160000000000004,2018-09-09 12:45:00,567.0,611.16
2018-09-09 13:00:00,42.96,2018-09-09 13:00:00,568.0,610.96
2018-09-09 13:15:00,41.94,2018-09-09 13:15:00,568.0,609.94
2018-09-09 13:30:00,41.22,2018-09-09 13:30:00,565.0,606.22
2018-09-09 13:45:00,40.8,2018-09-09 13:45:00,561.0,601.8
2018-09-09 14:00:00,40.44,2018-09-09 14:00:00,563.0,603.44
2018-09-09 14:15:00,40.019999999999996,2018-09-09 14:15:00,563.0,603.02
2018-09-09 14:30:00,39.900000000000006,2018-09-09 14:30:00,565.0,604.9
2018-09-09 14:45:00,18.6,2018-09-09 14:45:00,566.0,584.6
2018-09-09 15:00:00,0.0,2018-09-09 15:00:00,566.0,566.0
2018-09-09 15:15:00,0.0,2018-09-09 15:15:00,566.0,566.0
2018-09-09 15:30:00,0.0,2018-09-09 15:30:00,566.0,566.0
2018-09-09 15:45:00,0.0,2018-09-09 15:45:00,566.0,566.0
2018-09-09 16:00:00,0.0,2018-09-09 16:00:00,567.0,567.0
2018-09-09 16:15:00,0.0,2018-09-09 16:15:00,567.0,567.0
2018-09-09 16:30:00,0.0,2018-09-09 16:30:00,567.0,567.0
2018-09-09 16:45:00,0.0,2018-09-09 16:45:00,565.0,565.0
2018-09-09 17:00:00,2.2199999999999998,2018-09-09 17:00:00,566.0,568.22
2018-09-09 17:15:00,97.56,2018-09-09 17:15:00,566.0,663.56
2018-09-09 17:30:00,151.68,2018-09-09 17:30:00,555.0,706.6800000000001
2018-09-09 17:45:00,155.04,2018-09-09 17:45:00,553.0,708.04
2018-09-09 18:00:00,148.32,2018-09-09 18:00:00,552.0,700.3199999999999
2018-09-09 18:15:00,118.62,2018-09-09 18:15:00,552.0,670.62
2018-09-09 18:30:00,76.19999999999999,2018-09-09 18:30:00,549.0,625.2
2018-09-09 18:45:00,47.160000000000004,2018-09-09 18:45:00,551.0,598.16
2018-09-09 19:00:00,43.74,2018-09-09 19:00:00,550.0,593.74
2018-09-09 19:15:00,43.86,2018-09-09 19:15:00,550.0,593.86
2018-09-09 19:30:00,43.8,2018-09-09 19:30:00,551.0,594.8
2018-09-09 19:45:00,43.62,2018-09-09 19:45:00,552.0,595.62
2018-09-09 20:00:00,43.5,2018-09-09 20:00:00,549.0,592.5
2018-09-09 20:15:00,43.019999999999996,2018-09-09 20:15:00,550.0,593.02
2018-09-09 20:30:00,42.78,2018-09-09 20:30:00,551.0,593.78
2018-09-09 20:45:00,42.54,2018-09-09 20:45:00,551.0,593.54
2018-09-09 21:00:00,42.06,2018-09-09 21:00:00,551.0,593.06
2018-09-09 21:15:00,41.76,2018-09-09 21:15:00,550.0,591.76
2018-09-09 21:30:00,41.519999999999996,2018-09-09 21:30:00,550.0,591.52
2018-09-09 21:45:00,41.400000000000006,2018-09-09 21:45:00,550.0,591.4
2018-09-09 22:00:00,41.099999999999994,2018-09-09 22:00:00,551.0,592.1
2018-09-09 22:15:00,40.74,2018-09-09 22:15:00,550.0,590.74
2018-09-09 22:30:00,44.22,2018-09-09 22:30:00,550.0,594.22
2018-09-09 22:45:00,48.84,2018-09-09 22:45:00,551.0,599.84
2018-09-09 23:00:00,50.519999999999996,2018-09-09 23:00:00,551.0,601.52
2018-09-09 23:15:00,50.400000000000006,2018-09-09 23:15:00,550.0,600.4
2018-09-09 23:30:00,50.699999999999996,2018-09-09 23:30:00,549.0,599.7
2018-09-09 23:45:00,50.519999999999996,2018-09-09 23:45:00,549.0,599.52
2018-09-10 00:00:00,47.04,2018-09-10 00:00:00,550.0,597.04
2018-09-10 00:15:00,45.3,2018-09-10 00:15:00,551.0,596.3
2018-09-10 00:30:00,45.42,2018-09-10 00:30:00,548.0,593.42
2018-09-10 00:45:00,45.36,2018-09-10 00:45:00,551.0,596.36
2018-09-10 01:00:00,45.3,2018-09-10 01:00:00,550.0,595.3
2018-09-10 01:15:00,45.18,2018-09-10 01:15:00,555.0,600.18
2018-09-10 01:30:00,45.18,2018-09-10 01:30:00,564.0,609.18
2018-09-10 01:45:00,45.24,2018-09-10 01:45:00,571.0,616.24
2018-09-10 02:00:00,45.12,2018-09-10 02:00:00,572.0,617.12
2018-09-10 02:15:00,44.94,2018-09-10 02:15:00,571.0,615.94
2018-09-10 02:30:00,43.56,2018-09-10 02:30:00,569.0,612.56
2018-09-10 02:45:00,39.72,2018-09-10 02:45:00,568.0,607.72
2018-09-10 03:00:00,40.5,2018-09-10 03:00:00,567.0,607.5
2018-09-10 03:15:00,42.78,2018-09-10 03:15:00,556.0,598.78
2018-09-10 03:30:00,43.5,2018-09-10 03:30:00,493.0,536.5
2018-09-10 03:45:00,45.72,2018-09-10 03:45:00,417.0,462.72
2018-09-10 04:00:00,45.660000000000004,2018-09-10 04:00:00,411.0,456.66
2018-09-10 04:15:00,45.54,2018-09-10 04:15:00,411.0,456.54
2018-09-10 04:30:00,47.76,2018-09-10 04:30:00,411.0,458.76
2018-09-10 04:45:00,48.06,2018-09-10 04:45:00,412.0,460.06
2018-09-10 05:00:00,43.56,2018-09-10 05:00:00,413.0,456.56
2018-09-10 05:15:00,41.64,2018-09-10 05:15:00,414.0,455.64
2018-09-10 05:30:00,41.88,2018-09-10 05:30:00,414.0,455.88
2018-09-10 05:45:00,41.64,2018-09-10 05:45:00,416.0,457.64
2018-09-10 06:00:00,41.28,2018-09-10 06:00:00,418.0,459.28
2018-09-10 06:15:00,41.160000000000004,2018-09-10 06:15:00,419.0,460.16
2018-09-10 06:30:00,41.099999999999994,2018-09-10 06:30:00,428.0,469.1
2018-09-10 06:45:00,40.8,2018-09-10 06:45:00,448.0,488.8
2018-09-10 07:00:00,36.54,2018-09-10 07:00:00,527.0,563.54
2018-09-10 07:15:00,35.160000000000004,2018-09-10 07:15:00,582.0,617.16
2018-09-10 07:30:00,38.099999999999994,2018-09-10 07:30:00,613.0,651.1
2018-09-10 07:45:00,40.56,2018-09-10 07:45:00,652.0,692.56
2018-09-10 08:00:00,42.599999999999994,2018-09-10 08:00:00,683.0,725.6
2018-09-10 08:15:00,43.26,2018-09-10 08:15:00,672.0,715.26
2018-09-10 08:30:00,45.24,2018-09-10 08:30:00,600.0,645.24
2018-09-10 08:45:00,43.44,2018-09-10 08:45:00,578.0,621.44
2018-09-10 09:00:00,39.78,2018-09-10 09:00:00,566.0,605.78
2018-09-10 09:15:00,39.599999999999994,2018-09-10 09:15:00,567.0,606.6
2018-09-10 09:30:00,39.54,2018-09-10 09:30:00,568.0,607.54
2018-09-10 09:45:00,39.480000000000004,2018-09-10 09:45:00,558.0,597.48
2018-09-10 10:00:00,42.12,2018-09-10 10:00:00,557.0,599.12
2018-09-10 10:15:00,43.44,2018-09-10 10:15:00,551.0,594.44
2018-09-10 10:30:00,45.480000000000004,2018-09-10 10:30:00,447.0,492.48
2018-09-10 10:45:00,45.42,2018-09-10 10:45:00,452.0,497.42
2018-09-10 11:00:00,45.36,2018-09-10 11:00:00,528.0,573.36
2018-09-10 11:15:00,44.46,2018-09-10 11:15:00,543.0,587.46
2018-09-10 11:30:00,40.26,2018-09-10 11:30:00,548.0,588.26
2018-09-10 11:45:00,40.32,2018-09-10 11:45:00,549.0,589.32
2018-09-10 12:00:00,40.32,2018-09-10 12:00:00,548.0,588.32
2018-09-10 12:15:00,40.14,2018-09-10 12:15:00,546.0,586.14
2018-09-10 12:30:00,40.08,2018-09-10 12:30:00,543.0,583.08
2018-09-10 12:45:00,40.019999999999996,2018-09-10 12:45:00,523.0,563.02
2018-09-10 13:00:00,38.339999999999996,2018-09-10 13:00:00,450.0,488.34
2018-09-10 13:15:00,36.480000000000004,2018-09-10 13:15:00,440.0,476.48
2018-09-10 13:30:00,36.42,2018-09-10 13:30:00,436.0,472.42
2018-09-10 13:45:00,36.42,2018-09-10 13:45:00,436.0,472.42
2018-09-10 14:00:00,36.599999999999994,2018-09-10 14:00:00,436.0,472.6
2018-09-10 14:15:00,36.480000000000004,2018-09-10 14:15:00,436.0,472.48
2018-09-10 14:30:00,36.480000000000004,2018-09-10 14:30:00,437.0,473.48
2018-09-10 14:45:00,36.42,2018-09-10 14:45:00,436.0,472.42
2018-09-10 15:00:00,36.36,2018-09-10 15:00:00,437.0,473.36
2018-09-10 15:15:00,36.24,2018-09-10 15:15:00,436.0,472.24
2018-09-10 15:30:00,36.18,2018-09-10 15:30:00,437.0,473.18
2018-09-10 15:45:00,36.12,2018-09-10 15:45:00,438.0,474.12
2018-09-10 16:00:00,36.06,2018-09-10 16:00:00,438.0,474.06
2018-09-10 16:15:00,36.96,2018-09-10 16:15:00,439.0,475.96
2018-09-10 16:30:00,39.599999999999994,2018-09-10 16:30:00,438.0,477.6
2018-09-10 16:45:00,39.42,2018-09-10 16:45:00,439.0,478.42
2018-09-10 17:00:00,36.3,2018-09-10 17:00:00,445.0,481.3
2018-09-10 17:15:00,43.8,2018-09-10 17:15:00,459.0,502.8
2018-09-10 17:30:00,48.599999999999994,2018-09-10 17:30:00,536.0,584.6
2018-09-10 17:45:00,51.06,2018-09-10 17:45:00,580.0,631.06
2018-09-10 18:00:00,52.32000000000001,2018-09-10 18:00:00,621.0,673.32
2018-09-10 18:15:00,52.260000000000005,2018-09-10 18:15:00,620.0,672.26
2018-09-10 18:30:00,52.14,2018-09-10 18:30:00,619.0,671.14
2018-09-10 18:45:00,51.84,2018-09-10 18:45:00,609.0,660.84
2018-09-10 19:00:00,47.339999999999996,2018-09-10 19:00:00,616.0,663.34
2018-09-10 19:15:00,46.62,2018-09-10 19:15:00,610.0,656.62
2018-09-10 19:30:00,46.44,2018-09-10 19:30:00,602.0,648.44
2018-09-10 19:45:00,46.44,2018-09-10 19:45:00,554.0,600.44
2018-09-10 20:00:00,46.38,2018-09-10 20:00:00,513.0,559.38
2018-09-10 20:15:00,46.32,2018-09-10 20:15:00,514.0,560.32
2018-09-10 20:30:00,47.339999999999996,2018-09-10 20:30:00,517.0,564.34
2018-09-10 20:45:00,49.260000000000005,2018-09-10 20:45:00,519.0,568.26
2018-09-10 21:00:00,48.12,2018-09-10 21:00:00,582.0,630.12
2018-09-10 21:15:00,46.86,2018-09-10 21:15:00,597.0,643.86
2018-09-10 21:30:00,45.599999999999994,2018-09-10 21:30:00,594.0,639.6
2018-09-10 21:45:00,44.04,2018-09-10 21:45:00,596.0,640.04
2018-09-10 22:00:00,38.94,2018-09-10 22:00:00,585.0,623.94
2018-09-10 22:15:00,37.2,2018-09-10 22:15:00,532.0,569.2
2018-09-10 22:30:00,39.12,2018-09-10 22:30:00,493.0,532.12
2018-09-10 22:45:00,38.519999999999996,2018-09-10 22:45:00,494.0,532.52
2018-09-10 23:00:00,37.980000000000004,2018-09-10 23:00:00,494.0,531.98
2018-09-10 23:15:00,37.5,2018-09-10 23:15:00,485.0,522.5
2018-09-10 23:30:00,37.2,2018-09-10 23:30:00,484.0,521.2
2018-09-10 23:45:00,37.019999999999996,2018-09-10 23:45:00,485.0,522.02
2018-09-11 00:00:00,36.839999999999996,2018-09-11 00:00:00,486.0,522.84
2018-09-11 00:15:00,36.599999999999994,2018-09-11 00:15:00,485.0,521.6
2018-09-11 00:30:00,36.24,2018-09-11 00:30:00,475.0,511.24
2018-09-11 00:45:00,35.94,2018-09-11 00:45:00,475.0,510.94
2018-09-11 01:00:00,31.08,2018-09-11 01:00:00,474.0,505.08
2018-09-11 01:15:00,31.380000000000003,2018-09-11 01:15:00,473.0,504.38
2018-09-11 01:30:00,34.44,2018-09-11 01:30:00,475.0,509.44
2018-09-11 01:45:00,36.480000000000004,2018-09-11 01:45:00,398.0,434.48
2018-09-11 02:00:00,37.38,2018-09-11 02:00:00,379.0,416.38
2018-09-11 02:15:00,37.14,2018-09-11 02:15:00,447.0,484.14
2018-09-11 02:30:00,36.900000000000006,2018-09-11 02:30:00,450.0,486.9
2018-09-11 02:45:00,36.78,2018-09-11 02:45:00,450.0,486.78
2018-09-11 03:00:00,36.660000000000004,2018-09-11 03:00:00,450.0,486.66
2018-09-11 03:15:00,36.480000000000004,2018-09-11 03:15:00,487.0,523.48
2018-09-11 03:30:00,33.96,2018-09-11 03:30:00,537.0,570.96
2018-09-11 03:45:00,30.839999999999996,2018-09-11 03:45:00,546.0,576.84
2018-09-11 04:00:00,32.04,2018-09-11 04:00:00,614.0,646.04
2018-09-11 04:15:00,33.900000000000006,2018-09-11 04:15:00,614.0,647.9
2018-09-11 04:30:00,33.480000000000004,2018-09-11 04:30:00,613.0,646.48
2018-09-11 04:45:00,35.7,2018-09-11 04:45:00,600.0,635.7
2018-09-11 05:00:00,36.0,2018-09-11 05:00:00,552.0,588.0
2018-09-11 05:15:00,34.44,2018-09-11 05:15:00,511.0,545.44
2018-09-11 05:30:00,29.64,2018-09-11 05:30:00,514.0,543.64
2018-09-11 05:45:00,30.54,2018-09-11 05:45:00,514.0,544.54
2018-09-11 06:00:00,34.32,2018-09-11 06:00:00,515.0,549.32
2018-09-11 06:15:00,35.22,2018-09-11 06:15:00,512.0,547.22
2018-09-11 06:30:00,36.900000000000006,2018-09-11 06:30:00,515.0,551.9
2018-09-11 06:45:00,39.72,2018-09-11 06:45:00,516.0,555.72
2018-09-11 07:00:00,39.42,2018-09-11 07:00:00,536.0,575.42
2018-09-11 07:15:00,38.82,2018-09-11 07:15:00,589.0,627.82
2018-09-11 07:30:00,38.339999999999996,2018-09-11 07:30:00,588.0,626.34
2018-09-11 07:45:00,35.400000000000006,2018-09-11 07:45:00,587.0,622.4
2018-09-11 08:00:00,32.519999999999996,2018-09-11 08:00:00,587.0,619.52
2018-09-11 08:15:00,34.8,2018-09-11 08:15:00,576.0,610.8
2018-09-11 08:30:00,36.18,2018-09-11 08:30:00,559.0,595.18
2018-09-11 08:45:00,36.18,2018-09-11 08:45:00,487.0,523.18
2018-09-11 09:00:00,36.18,2018-09-11 09:00:00,495.0,531.18
2018-09-11 09:15:00,35.94,2018-09-11 09:15:00,567.0,602.94
2018-09-11 09:30:00,38.22,2018-09-11 09:30:00,575.0,613.22
2018-09-11 09:45:00,38.58,2018-09-11 09:45:00,609.0,647.58
2018-09-11 10:00:00,37.08,2018-09-11 10:00:00,654.0,691.08
2018-09-11 10:15:00,33.12,2018-09-11 10:15:00,651.0,684.12
2018-09-11 10:30:00,33.0,2018-09-11 10:30:00,652.0,685.0
2018-09-11 10:45:00,36.42,2018-09-11 10:45:00,661.0,697.42
2018-09-11 11:00:00,36.24,2018-09-11 11:00:00,701.0,737.24
2018-09-11 11:15:00,36.0,2018-09-11 11:15:00,736.0,772.0
2018-09-11 11:30:00,37.8,2018-09-11 11:30:00,733.0,770.8
2018-09-11 11:45:00,40.62,2018-09-11 11:45:00,732.0,772.62
2018-09-11 12:00:00,41.099999999999994,2018-09-11 12:00:00,730.0,771.1
2018-09-11 12:15:00,48.96,2018-09-11 12:15:00,717.0,765.96
2018-09-11 12:30:00,49.14,2018-09-11 12:30:00,716.0,765.14
2018-09-11 12:45:00,48.06,2018-09-11 12:45:00,639.0,687.06
2018-09-11 13:00:00,47.400000000000006,2018-09-11 13:00:00,683.0,730.4
2018-09-11 13:15:00,46.980000000000004,2018-09-11 13:15:00,712.0,758.98
2018-09-11 13:30:00,46.74,2018-09-11 13:30:00,712.0,758.74
2018-09-11 13:45:00,46.2,2018-09-11 13:45:00,711.0,757.2
2018-09-11 14:00:00,46.14,2018-09-11 14:00:00,710.0,756.14
2018-09-11 14:15:00,45.900000000000006,2018-09-11 14:15:00,709.0,754.9
2018-09-11 14:30:00,45.599999999999994,2018-09-11 14:30:00,708.0,753.6
2018-09-11 14:45:00,45.18,2018-09-11 14:45:00,716.0,761.18
2018-09-11 15:00:00,44.7,2018-09-11 15:00:00,723.0,767.7
2018-09-11 15:15:00,44.339999999999996,2018-09-11 15:15:00,740.0,784.34
2018-09-11 15:30:00,44.22,2018-09-11 15:30:00,742.0,786.22
2018-09-11 15:45:00,44.099999999999994,2018-09-11 15:45:00,739.0,783.1
2018-09-11 16:00:00,43.74,2018-09-11 16:00:00,738.0,781.74
2018-09-11 16:15:00,43.62,2018-09-11 16:15:00,738.0,781.62
2018-09-11 16:30:00,43.5,2018-09-11 16:30:00,737.0,780.5
2018-09-11 16:45:00,43.38,2018-09-11 16:45:00,711.0,754.38
2018-09-11 17:00:00,43.38,2018-09-11 17:00:00,671.0,714.38
2018-09-11 17:15:00,43.44,2018-09-11 17:15:00,633.0,676.44
2018-09-11 17:30:00,43.32,2018-09-11 17:30:00,629.0,672.32
2018-09-11 17:45:00,43.44,2018-09-11 17:45:00,621.0,664.44
2018-09-11 18:00:00,43.5,2018-09-11 18:00:00,586.0,629.5
2018-09-11 18:15:00,46.92,2018-09-11 18:15:00,551.0,597.92
2018-09-11 18:30:00,51.300000000000004,2018-09-11 18:30:00,553.0,604.3
2018-09-11 18:45:00,53.519999999999996,2018-09-11 18:45:00,552.0,605.52
2018-09-11 19:00:00,53.699999999999996,2018-09-11 19:00:00,552.0,605.7
2018-09-11 19:15:00,53.58,2018-09-11 19:15:00,561.0,614.58
2018-09-11 19:30:00,53.46,2018-09-11 19:30:00,619.0,672.46
2018-09-11 19:45:00,49.08,2018-09-11 19:45:00,628.0,677.08
2018-09-11 20:00:00,47.04,2018-09-11 20:00:00,624.0,671.04
2018-09-11 20:15:00,46.74,2018-09-11 20:15:00,617.0,663.74
2018-09-11 20:30:00,46.38,2018-09-11 20:30:00,574.0,620.38
2018-09-11 20:45:00,45.660000000000004,2018-09-11 20:45:00,525.0,570.66
2018-09-11 21:00:00,43.08,2018-09-11 21:00:00,528.0,571.08
2018-09-11 21:15:00,38.519999999999996,2018-09-11 21:15:00,529.0,567.52
2018-09-11 21:30:00,37.68,2018-09-11 21:30:00,532.0,569.68
2018-09-11 21:45:00,37.14,2018-09-11 21:45:00,531.0,568.14
2018-09-11 22:00:00,36.54,2018-09-11 22:00:00,531.0,567.54
2018-09-11 22:15:00,36.12,2018-09-11 22:15:00,531.0,567.12
2018-09-11 22:30:00,35.82,2018-09-11 22:30:00,531.0,566.82
2018-09-11 22:45:00,36.18,2018-09-11 22:45:00,419.0,455.18
2018-09-11 23:00:00,36.660000000000004,2018-09-11 23:00:00,754.0,790.66
2018-09-11 23:15:00,36.06,2018-09-11 23:15:00,848.0,884.06
2018-09-11 23:30:00,35.58,2018-09-11 23:30:00,811.0,846.58
2018-09-11 23:45:00,5.04,2018-09-11 23:45:00,701.0,706.04
2018-09-12 00:00:00,0.0,2018-09-12 00:00:00,608.0,608.0
2018-09-12 00:15:00,0.0,2018-09-12 00:15:00,514.0,514.0
2018-09-12 00:30:00,0.0,2018-09-12 00:30:00,448.0,448.0
2018-09-12 00:45:00,46.44,2018-09-12 00:45:00,427.0,473.44
2018-09-12 01:00:00,77.82000000000001,2018-09-12 01:00:00,418.0,495.82
2018-09-12 01:15:00,69.24,2018-09-12 01:15:00,419.0,488.24
2018-09-12 01:30:00,51.12,2018-09-12 01:30:00,419.0,470.12
2018-09-12 01:45:00,41.76,2018-09-12 01:45:00,435.0,476.76
2018-09-12 02:00:00,41.519999999999996,2018-09-12 02:00:00,515.0,556.52
2018-09-12 02:15:00,41.46,2018-09-12 02:15:00,523.0,564.46
2018-09-12 02:30:00,41.04,2018-09-12 02:30:00,520.0,561.04
2018-09-12 02:45:00,40.86,2018-09-12 02:45:00,519.0,559.86
2018-09-12 03:00:00,40.5,2018-09-12 03:00:00,515.0,555.5
2018-09-12 03:15:00,40.44,2018-09-12 03:15:00,444.0,484.44
2018-09-12 03:30:00,40.26,2018-09-12 03:30:00,411.0,451.26
2018-09-12 03:45:00,40.08,2018-09-12 03:45:00,414.0,454.08
2018-09-12 04:00:00,39.900000000000006,2018-09-12 04:00:00,417.0,456.9
2018-09-12 04:15:00,39.72,2018-09-12 04:15:00,493.0,532.72
2018-09-12 04:30:00,39.480000000000004,2018-09-12 04:30:00,593.0,632.48
2018-09-12 04:45:00,39.36,2018-09-12 04:45:00,599.0,638.36
2018-09-12 05:00:00,39.06,2018-09-12 05:00:00,597.0,636.06
2018-09-12 05:15:00,38.94,2018-09-12 05:15:00,596.0,634.94
2018-09-12 05:30:00,38.58,2018-09-12 05:30:00,594.0,632.58
2018-09-12 05:45:00,38.400000000000006,2018-09-12 05:45:00,596.0,634.4
2018-09-12 06:00:00,38.04,2018-09-12 06:00:00,664.0,702.04
2018-09-12 06:15:00,37.5,2018-09-12 06:15:00,679.0,716.5
2018-09-12 06:30:00,36.900000000000006,2018-09-12 06:30:00,676.0,712.9
2018-09-12 06:45:00,36.12,2018-09-12 06:45:00,675.0,711.12
2018-09-12 07:00:00,35.519999999999996,2018-09-12 07:00:00,675.0,710.52
2018-09-12 07:15:00,34.980000000000004,2018-09-12 07:15:00,668.0,702.98
2018-09-12 07:30:00,34.44,2018-09-12 07:30:00,610.0,644.44
2018-09-12 07:45:00,34.14,2018-09-12 07:45:00,568.0,602.14
2018-09-12 08:00:00,33.839999999999996,2018-09-12 08:00:00,571.0,604.84
2018-09-12 08:15:00,33.480000000000004,2018-09-12 08:15:00,570.0,603.48
2018-09-12 08:30:00,33.12,2018-09-12 08:30:00,572.0,605.12
2018-09-12 08:45:00,32.88,2018-09-12 08:45:00,574.0,606.88
2018-09-12 09:00:00,34.5,2018-09-12 09:00:00,573.0,607.5
2018-09-12 09:15:00,45.18,2018-09-12 09:15:00,572.0,617.18
2018-09-12 09:30:00,44.400000000000006,2018-09-12 09:30:00,573.0,617.4
2018-09-12 09:45:00,44.099999999999994,2018-09-12 09:45:00,573.0,617.1
2018-09-12 10:00:00,43.62,2018-09-12 10:00:00,573.0,616.62
2018-09-12 10:15:00,42.839999999999996,2018-09-12 10:15:00,573.0,615.84
2018-09-12 10:30:00,42.12,2018-09-12 10:30:00,574.0,616.12
2018-09-12 10:45:00,41.519999999999996,2018-09-12 10:45:00,568.0,609.52
2018-09-12 11:00:00,40.92,2018-09-12 11:00:00,506.0,546.92
2018-09-12 11:15:00,40.56,2018-09-12 11:15:00,460.0,500.56
2018-09-12 11:30:00,40.2,2018-09-12 11:30:00,392.0,432.2
2018-09-12 11:45:00,39.900000000000006,2018-09-12 11:45:00,389.0,428.9
2018-09-12 12:00:00,39.54,2018-09-12 12:00:00,387.0,426.54
2018-09-12 12:15:00,39.18,2018-09-12 12:15:00,388.0,427.18
2018-09-12 12:30:00,38.88,2018-09-12 12:30:00,409.0,447.88
2018-09-12 12:45:00,38.88,2018-09-12 12:45:00,410.0,448.88
2018-09-12 13:00:00,38.28,2018-09-12 13:00:00,409.0,447.28
2018-09-12 13:15:00,40.62,2018-09-12 13:15:00,410.0,450.62
2018-09-12 13:30:00,40.56,2018-09-12 13:30:00,409.0,449.56
2018-09-12 13:45:00,40.980000000000004,2018-09-12 13:45:00,411.0,451.98
2018-09-12 14:00:00,40.68,2018-09-12 14:00:00,411.0,451.68
2018-09-12 14:15:00,40.5,2018-09-12 14:15:00,412.0,452.5
2018-09-12 14:30:00,35.160000000000004,2018-09-12 14:30:00,420.0,455.16
2018-09-12 14:45:00,34.92,2018-09-12 14:45:00,495.0,529.92
2018-09-12 15:00:00,35.76,2018-09-12 15:00:00,504.0,539.76
2018-09-12 15:15:00,38.400000000000006,2018-09-12 15:15:00,503.0,541.4
