date_1,value_1,date_2,value_2,date_3,value_3,date_4,value_4,sum
2018-09-14 11:45:00,514.0436,2018-09-14 11:45:00,552.0,2018-09-14 11:45:00,1782.0,2018-09-14 11:45:00,482.40000000000003,3330.4436
2018-09-14 12:00:00,649.2492,2018-09-14 12:00:00,616.25,2018-09-14 12:00:00,1799.0,2018-09-14 12:00:00,558.9000000000001,3623.3992000000003
2018-09-14 12:15:00,627.9532,2018-09-14 12:15:00,655.25,2018-09-14 12:15:00,1764.0,2018-09-14 12:15:00,538.8,3586.0032
2018-09-14 12:30:00,543.9732,2018-09-14 12:30:00,669.75,2018-09-14 12:30:00,1774.0,2018-09-14 12:30:00,755.4000000000001,3743.1232
2018-09-14 12:45:00,560.2348,2018-09-14 12:45:00,667.0,2018-09-14 12:45:00,1680.0,2018-09-14 12:45:00,812.6999999999999,3719.9348
2018-09-14 13:00:00,595.4816,2018-09-14 13:00:00,650.5,2018-09-14 13:00:00,1529.0,2018-09-14 13:00:00,773.4000000000001,3548.3816
2018-09-14 13:15:00,577.5228,2018-09-14 13:15:00,645.5,2018-09-14 13:15:00,1481.0,2018-09-14 13:15:00,393.29999999999995,3097.3228
2018-09-14 13:30:00,431.4408,2018-09-14 13:30:00,530.5,2018-09-14 13:30:00,1861.0,2018-09-14 13:30:00,791.0999999999999,3614.0408
2018-09-14 13:45:00,496.1804,2018-09-14 13:45:00,537.75,2018-09-14 13:45:00,1456.0,2018-09-14 13:45:00,780.9000000000001,3270.8304000000003
2018-09-14 14:00:00,442.342,2018-09-14 14:00:00,617.25,2018-09-14 14:00:00,1238.0,2018-09-14 14:00:00,627.5999999999999,2925.192
2018-09-14 14:15:00,350.7468,2018-09-14 14:15:00,580.75,2018-09-14 14:15:00,1520.0,2018-09-14 14:15:00,592.2,3043.6967999999997
2018-09-14 14:30:00,258.824,2018-09-14 14:30:00,517.0,2018-09-14 14:30:00,1691.0,2018-09-14 14:30:00,525.5999999999999,2992.424
2018-09-14 14:45:00,302.74,2018-09-14 14:45:00,542.5,2018-09-14 14:45:00,1448.0,2018-09-14 14:45:00,635.7,2928.9399999999996
2018-09-14 15:00:00,337.8964,2018-09-14 15:00:00,443.25,2018-09-14 15:00:00,1558.0,2018-09-14 15:00:00,609.5999999999999,2948.7464
2018-09-14 15:15:00,482.45,2018-09-14 15:15:00,392.25,2018-09-14 15:15:00,1369.0,2018-09-14 15:15:00,359.1,2602.7999999999997
2018-09-14 15:30:00,313.9532,2018-09-14 15:30:00,450.0,2018-09-14 15:30:00,1053.0,2018-09-14 15:30:00,200.10000000000002,2017.0531999999998
2018-09-14 15:45:00,356.5504,2018-09-14 15:45:00,439.75,2018-09-14 15:45:00,1177.0,2018-09-14 15:45:00,239.39999999999998,2212.7004
2018-09-14 16:00:00,330.7068,2018-09-14 16:00:00,203.25,2018-09-14 16:00:00,764.0,2018-09-14 16:00:00,226.79999999999998,1524.7567999999999
2018-09-14 16:15:00,332.4004,2018-09-14 16:15:00,372.0,2018-09-14 16:15:00,589.0,2018-09-14 16:15:00,150.89999999999998,1444.3004
2018-09-14 16:30:00,274.1644,2018-09-14 16:30:00,334.0,2018-09-14 16:30:00,664.0,2018-09-14 16:30:00,126.89999999999999,1399.0644000000002
2018-09-14 16:45:00,333.112,2018-09-14 16:45:00,270.25,2018-09-14 16:45:00,278.0,2018-09-14 16:45:00,104.69999999999999,986.0620000000001
2018-09-14 17:00:00,146.0996,2018-09-14 17:00:00,201.75,2018-09-14 17:00:00,181.0,2018-09-14 17:00:00,84.0,612.8496
2018-09-14 17:15:00,187.362,2018-09-14 17:15:00,142.5,2018-09-14 17:15:00,303.0,2018-09-14 17:15:00,67.80000000000001,700.662
2018-09-14 17:30:00,141.8816,2018-09-14 17:30:00,110.0,2018-09-14 17:30:00,355.0,2018-09-14 17:30:00,50.400000000000006,657.2815999999999
2018-09-14 17:45:00,83.1476,2018-09-14 17:45:00,71.5,2018-09-14 17:45:00,339.0,2018-09-14 17:45:00,32.099999999999994,525.7476
2018-09-14 18:00:00,72.3648,2018-09-14 18:00:00,37.25,2018-09-14 18:00:00,287.0,2018-09-14 18:00:00,21.9,418.5148
2018-09-14 18:15:00,30.4768,2018-09-14 18:15:00,22.25,2018-09-14 18:15:00,139.0,2018-09-14 18:15:00,12.299999999999999,204.0268
2018-09-14 18:30:00,5.4028,2018-09-14 18:30:00,15.25,2018-09-14 18:30:00,71.0,2018-09-14 18:30:00,7.800000000000001,99.4528
2018-09-14 18:45:00,0.4568,2018-09-14 18:45:00,3.75,2018-09-14 18:45:00,9.0,2018-09-14 18:45:00,1.2000000000000002,14.4068
2018-09-14 19:00:00,0.0,2018-09-14 19:00:00,0.0,2018-09-14 19:00:00,0.0,2018-09-14 19:00:00,0.0,0.0
2018-09-14 19:15:00,0.0,2018-09-14 19:15:00,0.0,2018-09-14 19:15:00,0.0,2018-09-14 19:15:00,0.0,0.0
2018-09-14 19:30:00,0.0,2018-09-14 19:30:00,0.0,2018-09-14 19:30:00,0.0,2018-09-14 19:30:00,0.0,0.0
2018-09-14 19:45:00,0.0,2018-09-14 19:45:00,0.0,2018-09-14 19:45:00,0.0,2018-09-14 19:45:00,0.0,0.0
2018-09-14 20:00:00,0.0,2018-09-14 20:00:00,0.0,2018-09-14 20:00:00,0.0,2018-09-14 20:00:00,0.0,0.0
2018-09-14 20:15:00,0.0,2018-09-14 20:15:00,0.0,2018-09-14 20:15:00,0.0,2018-09-14 20:15:00,0.0,0.0
2018-09-14 20:30:00,0.0,2018-09-14 20:30:00,0.0,2018-09-14 20:30:00,0.0,2018-09-14 20:30:00,0.0,0.0
2018-09-14 20:45:00,0.0,2018-09-14 20:45:00,0.0,2018-09-14 20:45:00,0.0,2018-09-14 20:45:00,0.0,0.0
2018-09-14 21:00:00,0.0,2018-09-14 21:00:00,0.0,2018-09-14 21:00:00,0.0,2018-09-14 21:00:00,0.0,0.0
2018-09-14 21:15:00,0.0,2018-09-14 21:15:00,0.0,2018-09-14 21:15:00,0.0,2018-09-14 21:15:00,0.0,0.0
2018-09-14 21:30:00,0.0,2018-09-14 21:30:00,0.0,2018-09-14 21:30:00,0.0,2018-09-14 21:30:00,0.0,0.0
2018-09-14 21:45:00,0.0,2018-09-14 21:45:00,0.0,2018-09-14 21:45:00,0.0,2018-09-14 21:45:00,0.0,0.0
2018-09-14 22:00:00,0.0,2018-09-14 22:00:00,0.0,2018-09-14 22:00:00,0.0,2018-09-14 22:00:00,0.0,0.0
2018-09-14 22:15:00,0.0,2018-09-14 22:15:00,0.0,2018-09-14 22:15:00,0.0,2018-09-14 22:15:00,0.0,0.0
2018-09-14 22:30:00,0.0,2018-09-14 22:30:00,0.0,2018-09-14 22:30:00,0.0,2018-09-14 22:30:00,0.0,0.0
2018-09-14 22:45:00,0.0,2018-09-14 22:45:00,0.0,2018-09-14 22:45:00,0.0,2018-09-14 22:45:00,0.0,0.0
2018-09-14 23:00:00,0.0,2018-09-14 23:00:00,0.0,2018-09-14 23:00:00,0.0,2018-09-14 23:00:00,0.0,0.0
2018-09-14 23:15:00,0.0,2018-09-14 23:15:00,0.0,2018-09-14 23:15:00,0.0,2018-09-14 23:15:00,0.0,0.0
2018-09-14 23:30:00,0.0,2018-09-14 23:30:00,0.0,2018-09-14 23:30:00,0.0,2018-09-14 23:30:00,0.0,0.0
2018-09-14 23:45:00,0.0,2018-09-14 23:45:00,0.0,2018-09-14 23:45:00,0.0,2018-09-14 23:45:00,0.0,0.0
2018-09-15 00:00:00,0.0,2018-09-15 00:00:00,0.0,2018-09-15 00:00:00,0.0,2018-09-15 00:00:00,0.0,0.0
2018-09-15 00:15:00,0.0,2018-09-15 00:15:00,0.0,2018-09-15 00:15:00,0.0,2018-09-15 00:15:00,0.0,0.0
2018-09-15 00:30:00,0.0,2018-09-15 00:30:00,0.0,2018-09-15 00:30:00,0.0,2018-09-15 00:30:00,0.0,0.0
2018-09-15 00:45:00,0.0,2018-09-15 00:45:00,0.0,2018-09-15 00:45:00,0.0,2018-09-15 00:45:00,0.0,0.0
2018-09-15 01:00:00,0.0,2018-09-15 01:00:00,0.0,2018-09-15 01:00:00,0.0,2018-09-15 01:00:00,0.0,0.0
2018-09-15 01:15:00,0.0,2018-09-15 01:15:00,0.0,2018-09-15 01:15:00,0.0,2018-09-15 01:15:00,0.0,0.0
2018-09-15 01:30:00,0.0,2018-09-15 01:30:00,0.0,2018-09-15 01:30:00,0.0,2018-09-15 01:30:00,0.0,0.0
2018-09-15 01:45:00,0.0,2018-09-15 01:45:00,0.0,2018-09-15 01:45:00,0.0,2018-09-15 01:45:00,0.0,0.0
2018-09-15 02:00:00,0.0,2018-09-15 02:00:00,0.0,2018-09-15 02:00:00,0.0,2018-09-15 02:00:00,0.0,0.0
2018-09-15 02:15:00,0.0,2018-09-15 02:15:00,0.0,2018-09-15 02:15:00,0.0,2018-09-15 02:15:00,0.0,0.0
2018-09-15 02:30:00,0.0,2018-09-15 02:30:00,0.0,2018-09-15 02:30:00,0.0,2018-09-15 02:30:00,0.0,0.0
2018-09-15 02:45:00,0.0,2018-09-15 02:45:00,0.0,2018-09-15 02:45:00,0.0,2018-09-15 02:45:00,0.0,0.0
2018-09-15 03:00:00,0.0,2018-09-15 03:00:00,0.0,2018-09-15 03:00:00,0.0,2018-09-15 03:00:00,0.0,0.0
2018-09-15 03:15:00,0.0,2018-09-15 03:15:00,0.0,2018-09-15 03:15:00,0.0,2018-09-15 03:15:00,0.0,0.0
2018-09-15 03:30:00,0.0,2018-09-15 03:30:00,0.0,2018-09-15 03:30:00,0.0,2018-09-15 03:30:00,0.0,0.0
2018-09-15 03:45:00,0.0,2018-09-15 03:45:00,0.0,2018-09-15 03:45:00,0.0,2018-09-15 03:45:00,0.0,0.0
2018-09-15 04:00:00,0.0,2018-09-15 04:00:00,0.0,2018-09-15 04:00:00,0.0,2018-09-15 04:00:00,0.0,0.0
2018-09-15 04:15:00,0.0,2018-09-15 04:15:00,0.0,2018-09-15 04:15:00,0.0,2018-09-15 04:15:00,0.0,0.0
2018-09-15 04:30:00,0.0,2018-09-15 04:30:00,0.0,2018-09-15 04:30:00,0.0,2018-09-15 04:30:00,0.0,0.0
2018-09-15 04:45:00,0.0,2018-09-15 04:45:00,0.0,2018-09-15 04:45:00,0.0,2018-09-15 04:45:00,0.0,0.0
2018-09-15 05:00:00,0.0,2018-09-15 05:00:00,0.0,2018-09-15 05:00:00,0.0,2018-09-15 05:00:00,0.0,0.0
2018-09-15 05:15:00,0.0,2018-09-15 05:15:00,0.0,2018-09-15 05:15:00,0.0,2018-09-15 05:15:00,0.0,0.0
2018-09-15 05:30:00,0.0,2018-09-15 05:30:00,0.0,2018-09-15 05:30:00,0.0,2018-09-15 05:30:00,0.0,0.0
2018-09-15 05:45:00,0.0,2018-09-15 05:45:00,0.0,2018-09-15 05:45:00,0.0,2018-09-15 05:45:00,0.0,0.0
2018-09-15 06:00:00,0.0,2018-09-15 06:00:00,0.0,2018-09-15 06:00:00,0.0,2018-09-15 06:00:00,0.0,0.0
2018-09-15 06:15:00,0.0,2018-09-15 06:15:00,0.0,2018-09-15 06:15:00,0.0,2018-09-15 06:15:00,0.0,0.0
2018-09-15 06:30:00,0.0,2018-09-15 06:30:00,0.0,2018-09-15 06:30:00,0.0,2018-09-15 06:30:00,0.0,0.0
2018-09-15 06:45:00,0.0032,2018-09-15 06:45:00,0.0,2018-09-15 06:45:00,0.0,2018-09-15 06:45:00,0.0,0.0032
2018-09-15 07:00:00,7.0176,2018-09-15 07:00:00,6.5,2018-09-15 07:00:00,3.0,2018-09-15 07:00:00,13.799999999999999,30.3176
2018-09-15 07:15:00,18.6488,2018-09-15 07:15:00,20.75,2018-09-15 07:15:00,9.0,2018-09-15 07:15:00,38.400000000000006,86.7988
2018-09-15 07:30:00,38.8004,2018-09-15 07:30:00,25.25,2018-09-15 07:30:00,32.0,2018-09-15 07:30:00,73.19999999999999,169.25039999999998
2018-09-15 07:45:00,48.0352,2018-09-15 07:45:00,31.75,2018-09-15 07:45:00,116.0,2018-09-15 07:45:00,0.0,195.7852
2018-09-15 08:00:00,57.0008,2018-09-15 08:00:00,40.5,2018-09-15 08:00:00,184.0,2018-09-15 08:00:00,0.0,281.5008
2018-09-15 08:15:00,187.8836,2018-09-15 08:15:00,56.75,2018-09-15 08:15:00,423.0,2018-09-15 08:15:00,0.0,667.6336
2018-09-15 08:30:00,186.8564,2018-09-15 08:30:00,85.25,2018-09-15 08:30:00,797.0,2018-09-15 08:30:00,0.0,1069.1064000000001
2018-09-15 08:45:00,284.2864,2018-09-15 08:45:00,145.0,2018-09-15 08:45:00,851.0,2018-09-15 08:45:00,0.0,1280.2864
2018-09-15 09:00:00,328.7636,2018-09-15 09:00:00,101.0,2018-09-15 09:00:00,1041.0,2018-09-15 09:00:00,0.0,1470.7636
2018-09-15 09:15:00,391.5076,2018-09-15 09:15:00,103.75,2018-09-15 09:15:00,1122.0,2018-09-15 09:15:00,0.0,1617.2576
2018-09-15 09:30:00,445.8812,2018-09-15 09:30:00,132.75,2018-09-15 09:30:00,1256.0,2018-09-15 09:30:00,0.0,1834.6312
2018-09-15 09:45:00,288.876,2018-09-15 09:45:00,149.0,2018-09-15 09:45:00,1362.0,2018-09-15 09:45:00,0.0,1799.876
2018-09-15 10:00:00,413.6664,2018-09-15 10:00:00,280.75,2018-09-15 10:00:00,1472.0,2018-09-15 10:00:00,0.0,2166.4164
2018-09-15 10:15:00,306.9616,2018-09-15 10:15:00,492.5,2018-09-15 10:15:00,1552.0,2018-09-15 10:15:00,0.0,2351.4616
2018-09-15 10:30:00,401.082,2018-09-15 10:30:00,603.5,2018-09-15 10:30:00,1634.0,2018-09-15 10:30:00,0.0,2638.582
2018-09-15 10:45:00,421.5352,2018-09-15 10:45:00,625.25,2018-09-15 10:45:00,1668.0,2018-09-15 10:45:00,0.0,2714.7852000000003
2018-09-15 11:00:00,459.7156,2018-09-15 11:00:00,487.5,2018-09-15 11:00:00,1717.0,2018-09-15 11:00:00,0.0,2664.2156
2018-09-15 11:15:00,415.3264,2018-09-15 11:15:00,595.0,2018-09-15 11:15:00,1458.0,2018-09-15 11:15:00,0.0,2468.3264
2018-09-15 11:30:00,664.4112,2018-09-15 11:30:00,657.0,2018-09-15 11:30:00,588.0,2018-09-15 11:30:00,0.0,1909.4112
2018-09-15 11:45:00,672.4472,2018-09-15 11:45:00,671.75,2018-09-15 11:45:00,1909.0,2018-09-15 11:45:00,0.0,3253.1972
2018-09-15 12:00:00,682.3772,2018-09-15 12:00:00,697.5,2018-09-15 12:00:00,1615.0,2018-09-15 12:00:00,0.0,2994.8772
2018-09-15 12:15:00,689.2744,2018-09-15 12:15:00,775.5,2018-09-15 12:15:00,1933.0,2018-09-15 12:15:00,0.0,3397.7744000000002
2018-09-15 12:30:00,703.7544,2018-09-15 12:30:00,379.5,2018-09-15 12:30:00,1878.0,2018-09-15 12:30:00,0.0,2961.2544
2018-09-15 12:45:00,719.7288,2018-09-15 12:45:00,148.75,2018-09-15 12:45:00,1864.0,2018-09-15 12:45:00,0.0,2732.4788
2018-09-15 13:00:00,686.4016,2018-09-15 13:00:00,71.0,2018-09-15 13:00:00,658.0,2018-09-15 13:00:00,0.0,1415.4016000000001
2018-09-15 13:15:00,648.32,2018-09-15 13:15:00,78.25,2018-09-15 13:15:00,1640.0,2018-09-15 13:15:00,0.0,2366.57
2018-09-15 13:30:00,681.1816,2018-09-15 13:30:00,107.75,2018-09-15 13:30:00,1730.0,2018-09-15 13:30:00,0.0,2518.9316
2018-09-15 13:45:00,667.9756,2018-09-15 13:45:00,72.75,2018-09-15 13:45:00,1933.0,2018-09-15 13:45:00,0.0,2673.7255999999998
2018-09-15 14:00:00,659.3364,2018-09-15 14:00:00,43.25,2018-09-15 14:00:00,1927.0,2018-09-15 14:00:00,0.0,2629.5864
2018-09-15 14:15:00,647.7816,2018-09-15 14:15:00,57.5,2018-09-15 14:15:00,1834.0,2018-09-15 14:15:00,0.0,2539.2816000000003
2018-09-15 14:30:00,632.5144,2018-09-15 14:30:00,317.75,2018-09-15 14:30:00,1749.0,2018-09-15 14:30:00,0.0,2699.2644
2018-09-15 14:45:00,606.554,2018-09-15 14:45:00,542.75,2018-09-15 14:45:00,1793.0,2018-09-15 14:45:00,0.0,2942.304
2018-09-15 15:00:00,585.5208,2018-09-15 15:00:00,203.5,2018-09-15 15:00:00,1123.0,2018-09-15 15:00:00,0.0,1912.0208
2018-09-15 15:15:00,522.032,2018-09-15 15:15:00,167.25,2018-09-15 15:15:00,1365.0,2018-09-15 15:15:00,0.0,2054.282
2018-09-15 15:30:00,522.3604,2018-09-15 15:30:00,113.75,2018-09-15 15:30:00,1510.0,2018-09-15 15:30:00,0.0,2146.1104
2018-09-15 15:45:00,401.5508,2018-09-15 15:45:00,214.0,2018-09-15 15:45:00,1582.0,2018-09-15 15:45:00,0.0,2197.5508
2018-09-15 16:00:00,457.7692,2018-09-15 16:00:00,335.75,2018-09-15 16:00:00,1349.0,2018-09-15 16:00:00,0.0,2142.5191999999997
2018-09-15 16:15:00,414.8424,2018-09-15 16:15:00,95.0,2018-09-15 16:15:00,1169.0,2018-09-15 16:15:00,0.0,1678.8424
2018-09-15 16:30:00,369.6284,2018-09-15 16:30:00,301.75,2018-09-15 16:30:00,924.0,2018-09-15 16:30:00,0.0,1595.3784
2018-09-15 16:45:00,323.5256,2018-09-15 16:45:00,159.75,2018-09-15 16:45:00,1128.0,2018-09-15 16:45:00,0.0,1611.2756
2018-09-15 17:00:00,277.8444,2018-09-15 17:00:00,101.25,2018-09-15 17:00:00,871.0,2018-09-15 17:00:00,0.0,1250.0944
2018-09-15 17:15:00,227.884,2018-09-15 17:15:00,111.5,2018-09-15 17:15:00,733.0,2018-09-15 17:15:00,0.0,1072.384
2018-09-15 17:30:00,175.0604,2018-09-15 17:30:00,38.5,2018-09-15 17:30:00,549.0,2018-09-15 17:30:00,0.0,762.5604
2018-09-15 17:45:00,130.6936,2018-09-15 17:45:00,41.75,2018-09-15 17:45:00,424.0,2018-09-15 17:45:00,0.0,596.4436000000001
2018-09-15 18:00:00,87.1564,2018-09-15 18:00:00,27.25,2018-09-15 18:00:00,254.0,2018-09-15 18:00:00,0.0,368.4064
2018-09-15 18:15:00,48.238,2018-09-15 18:15:00,17.75,2018-09-15 18:15:00,152.0,2018-09-15 18:15:00,0.0,217.988
2018-09-15 18:30:00,22.6748,2018-09-15 18:30:00,11.25,2018-09-15 18:30:00,70.0,2018-09-15 18:30:00,0.0,103.9248
2018-09-15 18:45:00,6.0672,2018-09-15 18:45:00,1.75,2018-09-15 18:45:00,8.0,2018-09-15 18:45:00,0.0,15.8172
2018-09-15 19:00:00,0.0656,2018-09-15 19:00:00,0.0,2018-09-15 19:00:00,0.0,2018-09-15 19:00:00,0.0,0.0656
2018-09-15 19:15:00,0.0,2018-09-15 19:15:00,0.0,2018-09-15 19:15:00,0.0,2018-09-15 19:15:00,0.0,0.0
2018-09-15 19:30:00,0.0,2018-09-15 19:30:00,0.0,2018-09-15 19:30:00,0.0,2018-09-15 19:30:00,0.0,0.0
2018-09-15 19:45:00,0.0,2018-09-15 19:45:00,0.0,2018-09-15 19:45:00,0.0,2018-09-15 19:45:00,0.0,0.0
2018-09-15 20:00:00,0.0,2018-09-15 20:00:00,0.0,2018-09-15 20:00:00,0.0,2018-09-15 20:00:00,0.0,0.0
2018-09-15 20:15:00,0.0,2018-09-15 20:15:00,0.0,2018-09-15 20:15:00,0.0,2018-09-15 20:15:00,0.0,0.0
2018-09-15 20:30:00,0.0,2018-09-15 20:30:00,0.0,2018-09-15 20:30:00,0.0,2018-09-15 20:30:00,0.0,0.0
2018-09-15 20:45:00,0.0,2018-09-15 20:45:00,0.0,2018-09-15 20:45:00,0.0,2018-09-15 20:45:00,0.0,0.0
2018-09-15 21:00:00,0.0,2018-09-15 21:00:00,0.0,2018-09-15 21:00:00,0.0,2018-09-15 21:00:00,0.0,0.0
2018-09-15 21:15:00,0.0,2018-09-15 21:15:00,0.0,2018-09-15 21:15:00,0.0,2018-09-15 21:15:00,0.0,0.0
2018-09-15 21:30:00,0.0,2018-09-15 21:30:00,0.0,2018-09-15 21:30:00,0.0,2018-09-15 21:30:00,0.0,0.0
2018-09-15 21:45:00,0.0,2018-09-15 21:45:00,0.0,2018-09-15 21:45:00,0.0,2018-09-15 21:45:00,0.0,0.0
2018-09-15 22:00:00,0.0,2018-09-15 22:00:00,0.0,2018-09-15 22:00:00,0.0,2018-09-15 22:00:00,0.0,0.0
2018-09-15 22:15:00,0.0,2018-09-15 22:15:00,0.0,2018-09-15 22:15:00,0.0,2018-09-15 22:15:00,0.0,0.0
2018-09-15 22:30:00,0.0,2018-09-15 22:30:00,0.0,2018-09-15 22:30:00,0.0,2018-09-15 22:30:00,0.0,0.0
2018-09-15 22:45:00,0.0,2018-09-15 22:45:00,0.0,2018-09-15 22:45:00,0.0,2018-09-15 22:45:00,0.0,0.0
2018-09-15 23:00:00,0.0,2018-09-15 23:00:00,0.0,2018-09-15 23:00:00,0.0,2018-09-15 23:00:00,0.0,0.0
2018-09-15 23:15:00,0.0,2018-09-15 23:15:00,0.0,2018-09-15 23:15:00,0.0,2018-09-15 23:15:00,0.0,0.0
2018-09-15 23:30:00,0.0,2018-09-15 23:30:00,0.0,2018-09-15 23:30:00,0.0,2018-09-15 23:30:00,0.0,0.0
2018-09-15 23:45:00,0.0,2018-09-15 23:45:00,0.0,2018-09-15 23:45:00,0.0,2018-09-15 23:45:00,0.0,0.0
2018-09-16 00:00:00,0.0,2018-09-16 00:00:00,0.0,2018-09-16 00:00:00,0.0,2018-09-16 00:00:00,0.0,0.0
2018-09-16 00:15:00,0.0,2018-09-16 00:15:00,0.0,2018-09-16 00:15:00,0.0,2018-09-16 00:15:00,0.0,0.0
2018-09-16 00:30:00,0.0,2018-09-16 00:30:00,0.0,2018-09-16 00:30:00,0.0,2018-09-16 00:30:00,0.0,0.0
2018-09-16 00:45:00,0.0,2018-09-16 00:45:00,0.0,2018-09-16 00:45:00,0.0,2018-09-16 00:45:00,0.0,0.0
2018-09-16 01:00:00,0.0,2018-09-16 01:00:00,0.0,2018-09-16 01:00:00,0.0,2018-09-16 01:00:00,0.0,0.0
2018-09-16 01:15:00,0.0,2018-09-16 01:15:00,0.0,2018-09-16 01:15:00,0.0,2018-09-16 01:15:00,0.0,0.0
2018-09-16 01:30:00,0.0,2018-09-16 01:30:00,0.0,2018-09-16 01:30:00,0.0,2018-09-16 01:30:00,0.0,0.0
2018-09-16 01:45:00,0.0,2018-09-16 01:45:00,0.0,2018-09-16 01:45:00,0.0,2018-09-16 01:45:00,0.0,0.0
2018-09-16 02:00:00,0.0,2018-09-16 02:00:00,0.0,2018-09-16 02:00:00,0.0,2018-09-16 02:00:00,0.0,0.0
2018-09-16 02:15:00,0.0,2018-09-16 02:15:00,0.0,2018-09-16 02:15:00,0.0,2018-09-16 02:15:00,0.0,0.0
2018-09-16 02:30:00,0.0,2018-09-16 02:30:00,0.0,2018-09-16 02:30:00,0.0,2018-09-16 02:30:00,0.0,0.0
2018-09-16 02:45:00,0.0,2018-09-16 02:45:00,0.0,2018-09-16 02:45:00,0.0,2018-09-16 02:45:00,0.0,0.0
2018-09-16 03:00:00,0.0,2018-09-16 03:00:00,0.0,2018-09-16 03:00:00,0.0,2018-09-16 03:00:00,0.0,0.0
2018-09-16 03:15:00,0.0,2018-09-16 03:15:00,0.0,2018-09-16 03:15:00,0.0,2018-09-16 03:15:00,0.0,0.0
2018-09-16 03:30:00,0.0,2018-09-16 03:30:00,0.0,2018-09-16 03:30:00,0.0,2018-09-16 03:30:00,0.0,0.0
2018-09-16 03:45:00,0.0,2018-09-16 03:45:00,0.0,2018-09-16 03:45:00,0.0,2018-09-16 03:45:00,0.0,0.0
2018-09-16 04:00:00,0.0,2018-09-16 04:00:00,0.0,2018-09-16 04:00:00,0.0,2018-09-16 04:00:00,0.0,0.0
2018-09-16 04:15:00,0.0,2018-09-16 04:15:00,0.0,2018-09-16 04:15:00,0.0,2018-09-16 04:15:00,0.0,0.0
2018-09-16 04:30:00,0.0,2018-09-16 04:30:00,0.0,2018-09-16 04:30:00,0.0,2018-09-16 04:30:00,0.0,0.0
2018-09-16 04:45:00,0.0,2018-09-16 04:45:00,0.0,2018-09-16 04:45:00,0.0,2018-09-16 04:45:00,0.0,0.0
2018-09-16 05:00:00,0.0,2018-09-16 05:00:00,0.0,2018-09-16 05:00:00,0.0,2018-09-16 05:00:00,0.0,0.0
2018-09-16 05:15:00,0.0,2018-09-16 05:15:00,0.0,2018-09-16 05:15:00,0.0,2018-09-16 05:15:00,0.0,0.0
2018-09-16 05:30:00,0.0,2018-09-16 05:30:00,0.0,2018-09-16 05:30:00,0.0,2018-09-16 05:30:00,0.0,0.0
2018-09-16 05:45:00,0.0,2018-09-16 05:45:00,0.0,2018-09-16 05:45:00,0.0,2018-09-16 05:45:00,0.0,0.0
2018-09-16 06:00:00,0.0,2018-09-16 06:00:00,0.0,2018-09-16 06:00:00,0.0,2018-09-16 06:00:00,0.0,0.0
2018-09-16 06:15:00,0.0008,2018-09-16 06:15:00,0.0,2018-09-16 06:15:00,0.0,2018-09-16 06:15:00,0.0,0.0008
2018-09-16 06:30:00,0.5536,2018-09-16 06:30:00,0.0,2018-09-16 06:30:00,0.0,2018-09-16 06:30:00,0.0,0.5536
2018-09-16 06:45:00,7.2672,2018-09-16 06:45:00,9.0,2018-09-16 06:45:00,11.0,2018-09-16 06:45:00,0.0,27.2672
2018-09-16 07:00:00,15.5068,2018-09-16 07:00:00,17.25,2018-09-16 07:00:00,49.0,2018-09-16 07:00:00,0.0,81.7568
2018-09-16 07:15:00,31.4552,2018-09-16 07:15:00,21.25,2018-09-16 07:15:00,123.0,2018-09-16 07:15:00,35.099999999999994,210.80519999999999
2018-09-16 07:30:00,73.9392,2018-09-16 07:30:00,43.0,2018-09-16 07:30:00,277.0,2018-09-16 07:30:00,78.30000000000001,472.23920000000004
2018-09-16 07:45:00,117.208,2018-09-16 07:45:00,101.25,2018-09-16 07:45:00,454.0,2018-09-16 07:45:00,120.60000000000001,793.058
2018-09-16 08:00:00,150.6136,2018-09-16 08:00:00,103.0,2018-09-16 08:00:00,565.0,2018-09-16 08:00:00,131.7,950.3136
2018-09-16 08:15:00,190.6304,2018-09-16 08:15:00,117.5,2018-09-16 08:15:00,694.0,2018-09-16 08:15:00,221.70000000000002,1223.8304
2018-09-16 08:30:00,249.224,2018-09-16 08:30:00,126.75,2018-09-16 08:30:00,803.0,2018-09-16 08:30:00,268.79999999999995,1447.774
2018-09-16 08:45:00,300.6412,2018-09-16 08:45:00,118.75,2018-09-16 08:45:00,917.0,2018-09-16 08:45:00,311.70000000000005,1648.0912
2018-09-16 09:00:00,343.7176,2018-09-16 09:00:00,202.25,2018-09-16 09:00:00,1066.0,2018-09-16 09:00:00,195.0,1806.9676
2018-09-16 09:15:00,378.7424,2018-09-16 09:15:00,262.25,2018-09-16 09:15:00,1171.0,2018-09-16 09:15:00,183.0,1994.9924
2018-09-16 09:30:00,421.4228,2018-09-16 09:30:00,324.5,2018-09-16 09:30:00,1297.0,2018-09-16 09:30:00,483.59999999999997,2526.5228
2018-09-16 09:45:00,455.1624,2018-09-16 09:45:00,504.0,2018-09-16 09:45:00,1411.0,2018-09-16 09:45:00,504.29999999999995,2874.4624000000003
2018-09-16 10:00:00,487.8344,2018-09-16 10:00:00,526.25,2018-09-16 10:00:00,1497.0,2018-09-16 10:00:00,371.4,2882.4844
2018-09-16 10:15:00,515.8532,2018-09-16 10:15:00,561.0,2018-09-16 10:15:00,1616.0,2018-09-16 10:15:00,548.4000000000001,3241.2532
