Date;week;0:15:0;0:30:0;0:45:0;1:0:0;1:15:0;1:30:0;1:45:0;2:0:0;2:15:0;2:30:0;2:45:0;3:0:0;3:15:0;3:30:0;3:45:0;4:0:0;4:15:0;4:30:0;4:45:0;5:0:0;5:15:0;5:30:0;5:45:0;6:0:0;6:15:0;6:30:0;6:45:0;7:0:0;7:15:0;7:30:0;7:45:0;8:0:0;8:15:0;8:30:0;8:45:0;9:0:0;9:15:0;9:30:0;9:45:0;10:0:0;10:15:0;10:30:0;10:45:0;11:0:0;11:15:0;11:30:0;11:45:0;12:0:0;12:15:0;12:30:0;12:45:0;13:0:0;13:15:0;13:30:0;13:45:0;14:0:0;14:15:0;14:30:0;14:45:0;15:0:0;15:15:0;15:30:0;15:45:0;16:0:0;16:15:0;16:30:0;16:45:0;17:0:0;17:15:0;17:30:0;17:45:0;18:0:0;18:15:0;18:30:0;18:45:0;19:0:0;19:15:0;19:30:0;19:45:0;20:0:0;20:15:0;20:30:0;20:45:0;21:0:0;21:15:0;21:30:0;21:45:0;22:0:0;22:15:0;22:30:0;22:45:0;23:0:0;23:15:0;23:30:0;23:45:0;0:0:0
2018-1-31;1;42.12;42.432;42.12;41.496;42.432;42.432;41.808;41.184;42.432;41.808;41.808;41.808;41.808;41.808;42.432;41.808;42.12;41.496;41.808;41.496;41.808;42.432;40.872;41.808;41.808;41.496;41.808;43.368;47.736;48.048;44.928;47.424;49.296;50.544;50.856;49.92;49.608;50.232;49.296;48.672;49.92;49.296;50.232;50.232;49.92;48.672;47.736;47.424;48.048;48.36;46.8;47.736;48.048;48.36;49.608;48.984;49.296;48.984;49.608;49.608;49.296;49.92;51.792;51.48;52.416;52.728;53.04;52.416;50.856;48.048;49.92;48.984;48.048;48.984;48.984;48.36;49.92;49.608;48.048;47.736;48.36;46.8;43.056;42.744;43.056;43.368;42.744;42.432;43.056;41.808;42.744;43.368;42.744;43.056;43.056;42.432
2018-2-1;1;42.744;42.744;42.744;42.432;42.744;42.744;42.432;42.744;43.056;42.744;42.12;42.432;42.432;42.432;42.12;42.432;42.12;42.432;42.432;41.496;42.12;42.12;42.12;42.12;42.432;42.744;44.928;45.552;46.176;46.488;47.112;49.608;50.856;53.352;51.48;52.416;51.48;50.232;51.48;51.792;51.792;52.416;52.416;53.352;53.04;50.232;48.984;51.168;49.92;47.736;50.856;51.168;48.984;50.544;50.544;49.92;50.544;50.544;50.232;51.792;50.232;49.92;49.608;50.232;49.296;54.912;53.976;53.352;52.728;51.168;51.168;48.984;49.296;49.296;50.232;49.608;48.048;49.296;48.048;47.736;46.488;44.928;42.432;41.496;42.12;42.744;42.744;41.808;42.12;42.432;42.432;42.432;42.432;42.432;43.056;42.744
2018-2-2;1;43.056;42.432;42.744;42.744;42.12;43.056;43.056;41.808;42.12;43.056;42.744;42.12;42.12;42.744;42.744;43.056;42.744;42.432;41.496;42.744;42.432;41.808;41.496;42.12;42.432;41.808;43.68;43.368;46.176;46.488;45.552;47.736;48.048;48.984;48.36;48.984;51.48;50.544;50.232;49.92;50.856;49.92;49.608;51.168;49.92;49.92;47.112;48.672;47.736;47.424;46.8;46.488;47.112;47.736;48.048;48.672;49.608;49.296;50.544;48.048;47.736;48.36;47.736;48.36;52.416;51.168;52.104;50.544;48.36;49.92;48.048;48.048;47.424;47.424;47.736;46.8;44.616;42.432;43.68;42.432;42.744;42.12;42.12;43.056;42.432;43.056;42.432;41.496;42.744;42.744;42.12;42.12;42.744;41.808;42.432;42.432
2018-2-3;0;42.432;42.432;41.808;42.744;42.12;41.496;42.12;42.432;41.808;42.432;42.12;41.496;42.744;42.12;41.808;42.744;42.12;42.12;41.808;42.432;42.12;42.432;42.12;42.432;42.12;41.184;42.12;40.872;40.872;39.312;39.312;39.624;39.312;39.0;39.624;39.312;39.936;39.624;39.624;39.0;39.0;39.624;39.0;39.624;39.312;39.0;39.624;39.312;39.624;39.624;39.936;40.248;39.0;39.312;40.248;39.624;39.624;39.624;39.936;39.312;39.624;40.248;39.936;40.248;39.312;39.936;39.936;40.872;42.12;42.12;42.432;42.432;42.432;42.744;42.432;41.496;42.744;41.808;42.432;41.808;42.12;42.12;43.056;42.432;41.808;42.12;41.808;42.744;42.12;42.12;41.808;42.12;42.432;41.496;42.432;42.12
2018-2-4;0;42.432;42.12;42.12;42.12;42.432;41.808;42.12;41.808;42.744;42.432;42.432;41.808;41.808;41.808;41.808;42.12;42.744;41.496;41.496;42.432;42.432;41.808;41.496;42.432;42.12;42.12;42.744;41.808;39.624;39.312;39.0;39.624;39.312;39.0;39.312;39.0;39.624;39.312;39.312;39.312;38.688;39.0;39.312;39.936;38.376;39.0;39.624;39.312;39.624;39.624;39.312;38.376;39.624;39.936;39.624;38.688;38.688;39.936;39.312;39.0;39.0;39.0;39.0;39.936;40.248;41.184;40.872;41.184;42.12;44.616;44.304;44.616;43.368;43.68;43.992;44.928;43.056;42.744;42.12;42.432;43.056;42.12;42.12;42.12;42.432;42.12;42.12;42.12;42.12;42.432;42.432;42.744;42.12;42.744;42.432;42.432
2018-2-5;1;43.056;42.432;42.432;42.432;42.12;42.744;42.432;42.432;42.432;42.12;42.12;42.432;41.808;42.12;42.744;42.432;42.12;42.432;42.12;41.496;42.12;41.496;41.496;41.184;41.496;43.368;42.744;44.304;45.552;47.736;47.424;49.92;52.104;52.416;53.04;50.544;52.728;50.544;51.792;51.792;48.984;49.296;52.104;49.608;49.92;49.92;48.048;47.736;49.608;47.112;47.424;50.856;48.984;49.296;48.672;48.36;49.608;50.232;48.984;47.112;48.048;47.424;46.8;46.8;47.736;48.048;53.664;52.416;51.792;49.296;49.608;49.608;49.608;48.672;48.048;48.36;48.984;48.36;47.736;47.424;48.048;47.112;46.176;44.304;42.12;41.808;41.496;41.808;41.808;42.12;41.808;41.808;41.808;42.12;41.496;41.496
2018-2-6;1;41.496;41.808;41.496;42.12;41.184;41.496;42.12;41.184;42.12;41.808;42.12;41.184;41.184;41.496;41.808;41.184;41.184;41.808;41.808;41.808;40.872;41.184;42.12;42.12;42.12;42.744;44.928;48.048;46.488;46.8;49.296;49.608;50.544;51.168;50.856;50.544;50.856;51.792;51.168;51.48;51.168;50.232;50.544;49.92;48.672;48.984;46.8;48.672;48.048;45.864;47.112;46.8;48.36;47.736;47.736;49.608;49.608;48.672;47.736;48.048;47.736;48.984;49.296;49.296;49.608;51.48;53.976;53.352;52.104;49.92;49.296;49.608;50.232;48.048;48.36;47.424;47.112;47.112;47.424;48.36;45.552;43.992;44.304;43.368;42.12;42.744;42.744;42.432;42.744;42.744;42.744;42.12;42.12;42.744;42.432;42.12
2018-2-7;1;42.432;42.12;42.744;41.808;42.12;42.12;42.432;41.808;42.432;42.12;41.496;41.808;42.12;42.12;41.808;41.808;42.12;42.432;42.12;41.808;42.12;42.12;41.808;41.184;42.12;43.368;43.68;44.616;44.304;46.176;44.928;47.112;53.352;52.104;51.168;51.48;51.168;53.352;53.04;52.728;53.04;52.104;53.664;54.288;53.04;49.92;48.984;50.232;48.672;50.544;49.92;48.984;52.416;52.104;49.296;51.792;50.544;50.544;51.48;52.104;51.792;50.232;51.48;51.48;50.856;54.288;53.04;52.416;54.912;53.664;52.728;51.168;50.232;50.856;49.92;48.984;48.984;48.36;48.36;49.92;48.048;48.048;48.048;46.8;44.304;42.744;43.368;42.432;42.744;42.744;43.056;43.056;42.744;42.432;42.744;42.744
2018-2-8;1;42.744;43.368;42.744;42.432;42.744;43.056;42.744;42.432;42.432;42.432;42.744;42.12;42.744;42.744;42.12;42.432;42.432;42.12;41.808;42.744;41.808;41.184;41.496;41.184;41.808;41.496;43.368;44.616;45.24;48.048;47.736;50.856;51.48;52.728;54.6;54.912;53.976;52.728;55.224;53.976;53.976;53.352;53.04;50.856;51.792;50.544;49.92;50.544;49.608;47.424;48.672;49.608;49.608;49.92;52.104;51.48;51.168;50.544;49.608;49.92;49.608;50.544;48.984;49.92;51.168;53.664;54.288;53.352;50.232;48.672;48.048;48.048;47.424;48.048;47.424;47.736;46.176;46.176;45.24;45.24;43.992;43.992;43.368;43.368;43.68;42.744;41.808;41.496;42.12;41.808;41.808;41.184;41.496;42.12;41.808;42.12
2018-2-9;1;42.432;41.808;41.496;41.496;41.808;42.12;41.808;41.496;41.808;41.808;41.496;41.184;41.496;41.808;41.184;41.496;41.184;42.12;41.808;40.872;42.12;41.496;41.808;41.808;41.496;41.808;42.12;43.368;43.68;45.552;48.048;48.36;51.48;51.792;53.04;51.48;52.416;51.48;52.104;51.48;51.48;51.168;49.608;50.544;48.672;48.36;47.736;47.736;47.112;46.8;47.112;45.864;47.736;48.672;48.672;49.296;47.736;47.112;47.424;48.672;48.672;49.296;50.232;50.544;53.352;52.104;52.104;51.168;51.48;52.416;53.976;50.232;48.048;47.112;47.736;46.488;47.112;47.736;47.424;46.8;47.112;43.992;42.12;41.808;41.808;42.12;42.744;41.808;42.12;41.496;42.432;42.432;41.808;41.808;42.12;42.12
2018-2-10;0;42.12;41.808;41.808;41.808;42.12;41.496;41.808;42.12;42.12;41.496;41.808;41.496;42.12;41.808;42.12;42.12;42.12;41.496;42.432;41.808;41.496;41.808;42.744;42.12;41.496;42.12;42.12;41.184;39.624;39.0;39.312;39.312;39.0;38.688;39.0;39.0;38.688;39.0;38.688;38.064;39.624;39.312;39.624;39.0;39.312;39.312;39.624;38.688;39.312;39.624;38.376;39.624;39.936;38.688;39.0;39.624;38.688;38.688;40.248;39.312;39.624;39.624;39.936;39.624;40.56;39.624;39.0;38.688;41.184;41.496;41.808;41.808;41.808;42.432;42.432;41.808;42.744;43.056;43.056;42.432;42.432;43.056;42.12;42.12;42.12;41.808;41.496;41.808;41.808;42.432;42.12;41.496;41.496;42.12;41.808;42.432
2018-2-11;0;41.808;42.12;41.184;41.808;42.432;42.12;41.808;41.808;41.496;42.12;41.808;41.496;42.12;41.496;42.432;41.808;41.808;42.12;41.496;42.12;42.12;42.12;41.496;41.808;42.12;41.496;40.56;40.248;39.0;39.312;38.376;38.688;39.312;39.312;38.376;39.312;38.688;38.688;39.312;38.688;38.688;39.624;39.0;39.0;39.624;39.0;39.0;39.312;39.624;39.312;39.0;38.688;39.312;39.936;39.312;39.0;39.0;39.312;39.312;39.0;39.936;39.312;38.376;39.0;39.312;38.376;39.312;39.0;39.936;42.432;42.12;42.432;42.744;42.432;42.744;42.744;41.808;42.744;42.12;42.12;42.432;42.12;41.808;42.432;41.808;41.496;42.12;42.12;41.184;41.496;42.12;41.496;42.432;41.184;42.12;41.808
2018-2-12;1;42.12;41.496;42.12;42.12;41.496;41.808;42.432;42.12;42.12;41.496;42.12;42.12;41.496;42.12;41.496;41.808;42.12;41.184;42.12;41.496;41.184;41.808;40.872;41.496;41.184;42.12;43.68;43.056;45.552;48.36;50.232;52.728;57.408;58.032;54.912;54.912;55.224;55.848;57.408;55.224;53.976;54.288;53.352;53.664;53.04;51.792;51.792;49.92;49.296;50.232;50.544;51.792;51.48;50.544;51.168;50.856;50.544;50.856;51.48;52.728;51.168;51.48;50.232;52.728;51.48;51.48;54.6;54.288;53.664;52.728;51.168;51.48;48.672;48.048;48.672;49.608;48.984;49.608;48.984;48.672;46.488;44.616;44.304;43.992;43.992;43.68;42.744;42.744;42.12;42.432;42.12;42.432;41.808;42.12;42.432;42.12
2018-2-13;1;42.432;42.12;42.12;42.12;41.808;41.808;42.12;42.432;41.184;42.12;42.12;42.12;42.432;41.808;41.808;41.808;42.432;41.808;42.12;42.12;41.184;42.432;41.496;41.496;40.872;42.432;43.992;43.68;46.176;48.984;47.736;48.984;52.416;51.792;53.664;50.856;52.104;57.096;56.784;55.536;51.48;48.984;48.984;49.608;49.296;47.112;46.488;46.8;48.984;48.048;48.672;49.608;47.736;49.92;49.92;48.984;47.736;48.984;48.36;48.36;49.296;48.672;48.36;48.36;48.672;47.736;51.48;51.48;50.856;49.296;50.544;48.984;47.736;47.424;47.736;47.112;48.984;48.048;47.736;47.112;47.424;46.8;44.928;42.432;42.432;41.808;43.056;42.12;42.432;41.808;42.744;42.12;42.432;42.12;42.12;42.12
2018-2-14;1;42.432;42.12;42.744;41.808;42.12;42.12;41.496;42.12;42.432;42.12;42.12;41.496;41.808;41.808;42.12;41.496;42.12;41.808;41.808;41.496;41.808;41.808;41.184;41.496;42.432;41.808;42.12;40.872;42.744;43.992;46.176;47.736;50.856;53.352;50.232;50.544;50.544;52.728;52.416;52.728;51.792;51.168;50.544;52.728;49.92;48.984;48.984;49.296;48.36;49.296;48.672;48.672;48.048;49.296;49.296;49.92;50.232;49.296;48.672;47.424;48.36;47.112;47.424;48.672;46.488;47.112;49.92;53.664;51.792;51.48;51.48;51.48;50.232;50.856;50.544;48.36;48.36;47.112;48.048;46.488;45.552;43.368;43.992;42.432;41.496;42.12;41.808;41.808;41.808;42.12;41.808;41.496;42.12;42.12;42.12;42.12
2018-2-15;1;42.12;41.808;41.808;41.808;42.12;41.496;41.808;42.12;42.12;41.808;42.12;41.808;41.496;42.12;42.432;41.496;41.808;41.808;41.184;42.432;41.496;41.808;41.184;41.808;43.056;43.056;41.496;42.12;42.744;43.992;44.304;49.296;50.544;51.792;52.416;52.104;53.664;53.976;55.224;53.352;53.976;53.04;52.728;53.04;51.168;51.48;50.544;51.168;51.792;51.792;53.352;54.6;55.224;54.6;58.032;56.472;55.848;58.968;56.16;54.6;50.856;51.168;49.608;49.608;48.984;51.48;53.04;53.04;52.728;52.728;51.168;50.232;49.296;49.608;48.048;48.672;48.36;47.736;47.424;47.736;46.8;46.488;43.368;43.056;42.744;43.056;43.056;42.744;43.056;43.056;42.744;42.432;42.432;42.744;43.056;43.368
2018-2-16;1;43.368;42.744;42.744;43.68;43.056;43.056;43.368;43.056;43.056;43.056;42.744;42.744;43.056;42.744;43.056;43.056;43.368;42.744;42.744;42.12;42.744;43.992;42.432;43.368;42.12;42.12;43.368;43.056;44.616;48.672;47.736;50.544;54.6;52.416;53.664;53.664;54.288;54.288;54.6;53.976;53.664;53.352;51.792;49.92;50.544;49.92;51.168;49.608;48.672;47.112;46.8;46.176;48.048;50.544;49.296;49.92;49.608;48.36;48.048;49.296;50.544;51.168;49.296;49.296;50.232;54.6;55.536;53.664;53.352;52.104;51.168;50.856;50.232;49.296;48.048;48.048;47.736;47.424;47.736;48.984;48.048;47.736;46.488;46.176;45.864;46.176;44.616;45.24;44.616;43.992;43.056;42.744;42.744;42.744;42.744;43.056
2018-2-17;0;43.056;43.368;43.68;43.056;43.056;43.056;42.744;43.056;42.744;42.744;42.744;42.744;42.12;43.056;43.056;42.744;43.368;42.744;42.432;42.12;43.056;42.432;43.056;42.744;42.12;42.744;41.808;39.936;39.624;39.624;39.312;39.936;40.248;40.56;41.184;41.496;40.872;40.56;40.56;41.184;40.56;40.872;39.936;40.56;41.184;41.808;40.872;40.248;40.872;41.184;40.248;40.56;40.872;40.248;40.872;39.936;39.936;40.248;40.248;40.56;40.248;40.248;40.248;40.56;40.872;41.184;39.936;39.936;39.936;42.12;42.744;42.744;42.744;43.056;42.744;42.744;42.432;42.744;42.12;41.496;42.12;42.744;42.744;43.368;43.368;43.056;43.68;43.68;42.432;43.056;42.432;42.744;42.432;42.744;43.056;42.744
2018-2-18;0;42.432;43.056;42.744;42.12;43.056;43.056;43.056;42.432;43.056;43.056;42.744;43.056;43.056;42.432;42.744;42.12;42.432;42.744;42.432;42.744;42.432;41.808;41.808;42.12;42.432;41.808;41.184;39.936;40.248;39.312;39.936;40.248;39.624;39.624;39.936;39.312;39.936;39.624;38.688;39.936;39.936;40.248;40.248;39.936;39.312;40.56;39.936;39.624;39.624;40.248;39.312;40.248;40.248;40.872;40.872;39.936;39.936;39.936;40.248;39.936;39.624;39.312;40.248;39.312;39.936;39.624;39.624;39.312;40.248;42.432;41.496;42.744;42.744;43.368;42.432;42.432;43.368;42.12;42.744;42.432;42.744;41.808;41.496;42.12;42.744;42.12;42.432;42.12;42.432;42.12;42.432;42.12;42.432;42.744;42.12;42.432
2018-2-19;1;43.056;42.12;43.056;42.744;42.432;42.432;42.744;42.744;41.808;42.432;43.056;41.808;42.12;42.432;42.432;42.12;42.432;42.12;42.432;41.808;42.432;42.744;42.432;41.808;42.744;42.12;43.368;43.056;43.056;48.048;48.672;50.544;51.168;50.232;50.856;51.792;50.232;51.168;50.856;51.168;49.608;49.92;48.048;50.232;48.36;48.36;47.736;47.424;49.608;48.984;47.112;48.048;47.424;48.048;48.984;47.736;46.8;47.112;47.112;47.424;46.8;47.424;48.36;48.36;48.984;47.424;47.424;48.048;50.544;50.232;50.232;49.608;50.544;49.608;49.608;50.856;49.92;49.296;48.672;48.984;49.608;48.048;43.368;43.68;43.056;43.056;43.368;42.432;43.056;42.744;43.056;43.056;43.056;42.432;43.368;42.432
2018-2-20;1;42.744;43.056;43.056;42.744;42.744;42.744;42.744;42.744;43.056;42.744;43.368;42.744;43.056;42.432;42.12;42.744;43.368;42.432;43.056;42.432;42.12;43.368;42.12;42.432;41.808;42.12;43.368;42.432;43.056;45.864;48.048;48.048;52.104;52.416;52.104;52.416;50.856;51.168;51.792;49.92;50.232;50.856;48.36;49.296;50.544;49.608;48.672;49.608;49.92;48.36;48.36;48.672;48.36;48.984;47.424;48.36;48.672;49.296;49.296;48.672;51.792;47.736;50.232;50.544;48.984;48.984;48.048;52.728;51.168;50.544;49.92;49.296;49.92;48.984;49.608;47.736;47.112;47.736;48.048;46.8;43.68;44.616;43.992;43.056;42.432;41.808;42.744;43.056;43.368;42.432;43.68;42.744;42.432;42.12;43.368;41.808
2018-2-21;1;43.368;42.744;42.432;42.744;42.744;42.12;42.744;42.744;42.432;42.744;42.12;43.056;42.12;41.808;42.744;42.432;42.432;41.808;41.808;41.184;42.12;42.744;41.808;41.496;41.184;42.432;43.368;42.744;44.304;45.864;48.048;51.48;50.232;52.104;51.792;51.168;52.416;50.544;51.792;50.544;49.92;47.736;47.424;48.048;48.36;47.424;46.8;48.984;48.36;47.112;49.296;49.92;49.296;48.984;50.544;49.296;49.296;48.36;48.984;48.048;48.36;47.424;46.176;45.864;45.24;44.928;45.864;50.856;49.296;48.984;49.608;49.92;50.232;48.672;49.92;47.736;45.24;45.552;44.928;44.616;44.304;44.928;45.552;44.304;42.744;42.744;43.056;43.056;42.744;43.056;42.432;43.368;42.12;43.056;42.432;43.056
2018-2-22;1;42.432;43.68;43.992;43.056;43.368;42.432;43.68;42.12;42.744;42.744;42.12;42.744;42.744;42.432;42.432;42.12;42.12;42.12;42.744;42.432;42.12;41.808;43.056;40.872;42.12;42.432;41.184;43.056;42.744;46.488;45.864;48.048;48.984;51.168;51.48;51.792;51.48;52.416;50.544;53.352;50.856;48.672;50.856;48.984;48.048;47.736;48.048;47.736;46.8;46.488;46.176;48.048;47.112;47.424;46.8;46.176;46.488;46.176;47.424;46.176;45.552;46.8;46.8;44.928;45.552;43.68;45.552;46.488;47.736;51.48;51.48;49.296;48.672;48.048;47.424;45.864;47.424;46.176;44.616;46.176;44.928;44.928;45.24;42.12;42.12;42.432;41.808;42.432;42.432;42.432;42.12;42.12;41.496;42.432;43.056;42.432
2018-2-23;1;43.368;42.744;42.744;42.744;42.432;43.056;42.744;42.12;42.432;42.744;42.432;41.808;41.496;42.432;42.12;42.432;42.12;42.12;42.432;42.432;41.184;42.432;42.744;42.12;42.12;42.432;41.808;41.496;43.68;44.304;45.552;50.856;51.168;50.232;50.232;51.48;49.296;50.232;49.296;51.168;51.48;49.608;50.544;49.92;48.36;50.544;48.36;48.36;50.544;49.608;49.296;48.048;48.984;47.424;48.048;47.736;48.048;49.296;48.36;47.112;45.552;45.24;45.552;43.992;44.616;44.304;44.616;50.232;50.232;49.92;49.608;49.92;49.608;49.296;49.608;49.92;49.296;48.984;48.672;48.984;49.296;48.984;49.608;49.296;45.24;44.928;45.24;45.552;45.864;44.616;43.68;42.744;43.056;43.368;43.368;43.056
2018-2-24;0;42.744;42.744;43.68;43.68;43.056;43.056;42.744;42.744;42.744;42.744;42.12;43.056;43.056;43.056;42.744;42.744;42.12;42.12;42.12;43.056;42.432;42.744;41.808;43.056;42.432;43.056;41.184;39.624;39.624;39.312;39.936;39.936;39.312;39.624;39.624;40.248;39.312;39.312;39.936;39.624;39.312;39.624;39.624;39.936;39.624;38.688;39.936;39.312;39.936;40.248;39.936;39.624;39.624;40.872;41.184;39.312;39.624;39.624;39.936;39.936;39.936;39.624;39.624;40.56;40.56;40.872;39.624;39.312;39.624;40.248;42.744;42.432;41.808;41.496;41.808;41.184;42.12;41.496;41.808;41.808;41.496;41.184;41.496;41.808;41.808;41.808;41.808;41.808;41.184;42.432;40.872;41.184;42.12;42.12;42.12;41.496
2018-2-25;0;42.12;41.184;41.808;41.184;41.808;41.496;41.496;41.808;41.184;42.432;42.432;40.56;41.808;42.432;41.808;41.184;41.496;41.184;41.184;42.12;42.12;41.496;41.496;41.808;41.184;41.184;39.936;38.688;40.248;39.0;39.312;40.872;39.312;38.688;39.312;38.376;39.312;39.0;39.0;39.624;38.376;39.624;39.0;40.248;39.624;38.688;38.688;39.0;39.0;38.376;39.624;38.688;40.248;40.56;38.376;39.624;38.688;39.312;39.312;39.0;38.376;39.624;39.624;39.312;38.688;39.0;38.376;39.312;39.312;39.936;41.184;42.12;42.432;42.432;43.368;44.928;42.744;42.744;43.056;43.056;41.808;41.496;42.12;42.12;41.808;42.12;42.12;42.432;43.368;41.808;42.432;42.12;42.12;42.432;42.432;42.12
2018-2-26;1;42.432;41.808;42.12;41.184;42.12;42.432;42.744;42.744;41.808;41.496;42.432;42.12;42.744;41.808;41.808;42.432;42.432;42.432;42.432;42.432;42.432;42.432;42.744;42.432;41.496;40.872;42.744;41.808;41.808;45.24;46.488;49.296;50.232;52.104;53.04;51.792;50.544;50.232;53.976;53.664;54.912;53.976;52.416;51.168;50.856;51.168;48.36;50.232;50.856;48.984;48.048;49.92;49.296;49.296;51.168;49.608;49.608;48.984;49.608;48.984;48.36;48.048;48.36;46.8;47.112;46.488;44.928;47.112;51.48;49.92;49.92;48.36;49.92;49.92;46.8;45.24;45.24;45.864;45.552;45.552;44.304;43.992;45.24;44.928;43.992;42.432;42.744;42.12;42.744;41.496;42.12;41.808;41.808;41.184;41.808;41.496
2018-2-27;1;42.12;41.808;41.184;41.496;41.496;41.496;41.808;42.744;41.808;40.872;41.496;41.184;41.496;41.496;41.496;41.496;40.872;40.872;41.496;42.432;41.808;40.872;40.56;40.56;41.496;41.496;42.432;42.744;45.24;43.68;48.672;50.544;51.168;52.104;52.104;51.48;51.48;52.104;51.48;51.48;51.168;51.792;51.48;49.92;49.296;49.296;49.296;47.736;48.984;45.864;46.488;47.424;48.048;48.36;47.112;48.048;48.36;47.112;48.984;47.736;48.672;48.048;47.736;48.672;46.8;46.8;45.864;48.048;51.48;49.92;49.296;50.856;51.168;49.296;47.424;48.36;47.424;48.36;47.112;47.424;47.736;47.112;42.12;42.432;43.056;42.432;41.808;42.744;41.808;41.808;42.432;41.808;42.12;42.432;42.432;42.432
2018-2-28;1;42.744;42.432;42.432;41.808;43.056;41.808;42.432;42.12;41.808;42.432;42.432;42.12;42.12;42.12;41.808;42.432;42.432;42.432;42.432;42.432;41.808;41.184;41.496;41.808;43.368;42.12;39.936;41.496;42.744;43.992;44.304;47.112;47.736;47.736;50.232;48.048;49.608;48.048;48.36;48.36;48.672;48.984;48.048;48.048;47.424;46.8;46.488;46.488;46.176;46.488;47.112;46.488;48.36;48.36;46.488;46.8;44.616;45.24;45.552;44.616;45.864;46.176;43.68;43.992;43.992;43.056;43.368;48.36;50.232;49.608;49.296;49.608;48.984;47.112;50.544;50.232;46.8;46.488;45.864;43.68;43.992;42.744;43.68;42.432;41.808;41.808;40.872;41.496;41.496;41.496;42.12;41.184;40.872;41.808;41.808;42.432
2018-3-1;1;42.12;42.744;42.12;42.12;42.12;42.12;42.12;41.496;42.744;43.68;42.12;41.808;42.432;41.808;42.432;42.432;42.432;41.496;42.432;43.368;42.12;42.432;41.496;43.68;44.928;44.928;42.744;43.368;43.056;45.24;47.736;54.288;56.784;56.472;58.032;57.72;56.784;57.72;58.656;57.096;52.104;52.728;51.48;49.92;48.36;47.424;46.488;46.176;48.36;46.176;46.8;48.36;48.36;45.864;47.424;46.176;46.8;47.112;46.488;46.488;46.488;47.112;45.552;47.112;45.864;45.552;45.864;48.984;51.48;49.608;52.104;49.608;48.984;48.672;48.672;48.672;48.048;48.984;47.736;47.736;46.488;48.048;46.176;43.992;43.68;44.928;42.432;42.744;42.744;42.744;42.744;41.184;42.432;43.056;42.432;42.432
2018-3-2;1;42.12;42.744;42.12;42.12;43.368;41.184;42.432;43.056;42.12;41.808;43.056;43.056;41.184;41.184;41.808;42.744;41.808;41.808;42.744;42.432;42.12;42.744;41.184;42.744;42.744;42.744;41.808;43.992;43.992;46.488;49.608;49.608;53.664;53.976;52.416;53.976;54.288;51.792;53.664;53.352;54.6;54.6;53.352;56.472;53.352;51.168;49.608;50.544;50.232;49.92;48.984;49.92;49.608;49.92;48.984;51.792;49.92;51.48;51.48;50.544;52.104;50.544;49.92;49.608;50.232;48.36;47.736;53.04;50.856;48.672;49.296;49.296;50.856;49.92;47.736;48.048;47.736;44.616;44.928;44.304;45.864;44.616;45.864;43.056;42.432;42.12;43.68;40.872;42.432;41.808;42.12;42.12;42.432;41.496;42.12;42.432
2018-3-3;0;41.808;42.432;40.872;42.12;42.432;42.432;42.12;41.808;41.808;41.496;42.12;41.808;42.432;42.432;41.808;40.872;42.432;41.808;41.184;41.808;42.12;41.184;41.808;42.744;41.496;39.624;39.312;39.0;39.936;39.312;38.688;38.688;39.0;38.376;39.0;38.376;39.0;39.312;39.624;38.376;39.312;39.936;40.248;40.248;39.936;39.936;40.248;40.56;39.312;39.0;39.936;40.872;40.248;39.624;40.248;39.312;39.624;39.624;39.624;39.624;39.312;39.312;39.624;39.312;39.312;39.0;38.376;39.312;38.688;39.312;39.312;41.496;43.368;45.24;45.864;46.176;45.552;44.928;44.304;43.68;44.616;44.928;44.616;43.992;42.744;42.12;42.432;42.432;42.12;42.744;42.432;42.432;42.744;42.12;42.432;43.056
2018-3-4;0;42.12;43.368;43.056;42.12;42.432;43.056;42.12;42.12;42.744;42.744;42.744;42.12;42.12;43.056;42.432;42.12;43.056;43.056;43.68;42.744;42.744;43.368;42.12;42.432;40.872;39.312;40.248;40.248;39.624;39.624;39.312;40.248;39.936;39.936;39.624;38.688;39.312;39.936;39.624;39.936;40.248;40.56;40.56;39.936;40.56;39.936;40.248;39.936;39.936;39.936;39.936;39.936;39.936;40.248;40.56;39.936;40.56;40.248;40.248;40.248;40.56;39.624;40.56;40.248;40.248;40.872;39.936;39.624;40.248;40.248;40.248;42.744;43.368;43.68;42.744;42.744;42.432;42.432;42.432;41.808;42.744;42.432;42.744;42.432;42.432;41.808;42.12;42.432;42.12;42.432;42.432;42.12;42.432;41.808;42.12;42.432
2018-3-5;1;42.744;41.808;42.12;42.12;41.808;42.432;42.432;42.432;42.12;41.184;42.12;43.056;42.12;41.496;41.808;41.808;42.744;41.808;41.496;42.12;42.12;42.12;41.496;42.12;41.496;39.624;41.496;43.056;42.744;45.864;46.176;50.856;52.416;53.664;52.104;50.544;51.168;50.856;50.856;49.92;50.856;51.48;52.104;52.728;49.608;49.608;50.232;49.296;51.792;47.736;50.232;48.048;50.232;50.544;49.92;51.48;51.168;51.792;49.608;49.92;50.232;51.48;53.352;51.168;50.232;51.48;53.664;51.792;49.608;51.48;50.856;50.544;50.232;50.232;49.608;48.672;49.296;48.36;48.048;48.048;48.984;47.736;43.056;43.68;43.368;43.992;42.744;43.992;43.68;43.68;42.744;43.368;42.744;42.744;43.68;43.056
