Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
4,11,1,0,0,4.3,3,0,4.3,0,0
4,11,2,0,0,4.8,3,0,4.8,0,0
4,11,3,0,0,5.3,3,0,5.3,0,0
4,11,4,0,5,5.6,3,0,5.6,0,0
4,11,5,0,76,5.9,3,60.196,5.51,225.831,201.125
4,11,6,32,130,6.2,3,134.584,7.842,492.714,462.317
4,11,7,28,188,7.2,3,196.5,10.588,717.745,682.034
4,11,8,30,241,8.2,4,256.476,12.713,930.942,889.764
4,11,9,35,284,9.2,5,318.314,14.469,1147.578,1100.411
4,11,10,40,311,9.4,5,355.907,15.511,1277.541,1226.572
4,11,11,41,317,9.6,5,365.328,15.96,1308.823,1256.915
4,11,12,37,299,9.8,5,341.263,15.705,1223.982,1174.599
4,11,13,32,262,9.6,4,293.973,15.27,1056.242,1011.653
4,11,14,89,240,9.4,3,307.139,15.928,1098.059,1052.299
4,11,15,91,177,9.2,2,226.494,14.527,809.626,771.611
4,11,16,0,133,8.3,1,128.371,11.29,469.614,439.736
4,11,17,0,41,7.5,1,38.846,6.875,144.879,121.769
4,11,18,0,0,6.6,1,0,6.6,0,0
4,11,19,0,0,6,2,0,6,0,0
4,11,20,0,0,5.3,3,0,5.3,0,0
4,11,21,0,0,4.7,4,0,4.7,0,0
4,11,22,0,0,4.4,4,0,4.4,0,0
4,11,23,0,0,4.2,4,0,4.2,0,0
4,12,0,0,0,3.9,5,0,3.9,0,0
4,12,1,0,0,4.6,4,0,4.6,0,0
4,12,2,0,0,5.4,3,0,5.4,0,0
4,12,3,0,0,6.1,3,0,6.1,0,0
4,12,4,0,17,6.5,3,0,6.5,0,0
4,12,5,0,112,6.8,4,78.269,6.886,291.895,265.842
4,12,6,245,143,7.2,5,203.537,9.9,695.427,660.264
4,12,7,222,212,8.7,5,319.027,13.892,1128.001,1081.393
4,12,8,170,275,10.1,5,396.932,17.022,1407.59,1352.659
4,12,9,193,314,11.6,5,485.425,20.392,1701.577,1637.11
4,12,10,117,342,11.5,5,469.391,20.124,1649.65,1586.926
4,12,11,122,347,11.5,5,485.689,20.416,1704.943,1640.363
4,12,12,38,301,11.4,5,344.173,17.573,1224.034,1174.649
4,12,13,33,264,10,4,296.801,15.742,1064.142,1019.333
4,12,14,2,100,8.7,3,96.73,10.078,355.701,328.308
4,12,15,3,75,7.3,3,72.924,7.517,270.979,245.356
4,12,16,0,48,7.1,2,45.542,6.493,170.134,146.532
4,12,17,0,19,7,2,17.992,5.505,67.501,45.858
4,12,18,0,0,6.8,2,0,6.8,0,0
4,12,19,0,0,6.6,2,0,6.6,0,0
4,12,20,0,0,6.4,2,0,6.4,0,0
4,12,21,0,0,6.2,3,0,6.2,0,0
4,12,22,0,0,6,2,0,6,0,0
4,12,23,0,0,5.8,2,0,5.8,0,0
4,13,0,0,0,5.6,2,0,5.6,0,0
4,13,1,0,0,5.5,2,0,5.5,0,0
4,13,2,0,0,5.4,3,0,5.4,0,0
4,13,3,0,0,5.3,4,0,5.3,0,0
4,13,4,0,6,5.1,4,5.819,3.544,22.016,1.21
4,13,5,0,35,4.9,4,32.02,3.944,120.936,98.286
4,13,6,3,63,4.7,4,60.651,4.444,227.916,203.168
4,13,7,2,90,5,4,86.722,5.395,325.274,298.525
4,13,8,3,115,5.3,4,111.925,6.321,418.295,389.551
4,13,9,3,135,5.6,4,131.908,7.127,491.38,461.013
4,13,10,3,149,6.8,4,146.013,8.696,540.259,508.779
4,13,11,42,321,7.9,5,370.255,13.997,1338.222,1285.424
4,13,12,38,303,9.1,6,346.161,14.442,1248.617,1198.508
4,13,13,33,266,9,5,298.78,14.033,1079.493,1034.255
4,13,14,30,218,8.9,5,240.969,12.718,875.131,835.425
4,13,15,31,161,8.8,5,176.678,11.255,644.02,610.102
4,13,16,0,111,8.3,4,106.442,9.422,392.601,364.417
4,13,17,0,57,7.7,3,53.757,7.47,199.972,175.783
4,13,18,0,0,7.2,3,0,7.2,0,0
4,13,19,0,0,6.9,3,0,6.9,0,0
4,13,20,0,0,6.5,3,0,6.5,0,0
4,13,21,0,0,6.2,4,0,6.2,0,0
4,13,22,0,0,6.5,5,0,6.5,0,0
4,13,23,0,0,6.9,6,0,6.9,0,0
4,14,0,0,0,7.2,7,0,7.2,0,0
4,14,1,0,0,6.6,6,0,6.6,0,0
4,14,2,0,0,6,6,0,6,0,0
4,14,3,0,0,5.4,6,0,5.4,0,0
4,14,4,0,21,5.9,6,20.367,4.965,76.588,54.776
4,14,5,0,119,6.3,6,85.793,6.554,320.415,293.768
4,14,6,325,138,6.8,7,220.805,9.284,744.366,707.996
4,14,7,223,216,7.2,7,324.625,11.504,1161.108,1113.552
4,14,8,92,277,7.6,7,342.082,12.3,1241.733,1191.827
4,14,9,35,290,8,7,324.211,12.434,1179.548,1131.46
4,14,10,119,346,8.9,6,475.468,16.462,1699.159,1634.773
4,14,11,299,322,9.9,5,636.459,21.759,2220.191,2136.944
4,14,12,372,286,10.8,5,658.877,23.362,2280.933,2195.323
4,14,13,186,297,10.7,4,472.113,20.992,1651.614,1588.824
4,14,14,92,246,10.6,3,315.461,17.798,1118.392,1072.057
4,14,15,2,77,10.5,3,74.286,11.39,271.484,245.851
4,14,16,0,113,9.4,2,108.334,10.603,397.516,369.224
4,14,17,0,69,8.3,1,64.823,8.463,240.098,215.105
4,14,18,0,0,7.2,1,0,7.2,0,0
4,14,19,0,0,6.6,2,0,6.6,0,0
4,14,20,0,0,6,3,0,6,0,0
4,14,21,0,0,5.4,5,0,5.4,0,0
4,14,22,0,0,4.8,4,0,4.8,0,0
4,14,23,0,0,4.3,3,0,4.3,0,0
4,15,0,0,0,3.7,3,0,3.7,0,0
4,15,1,0,0,3.8,2,0,3.8,0,0
4,15,2,0,0,3.8,2,0,3.8,0,0
4,15,3,0,0,3.9,2,0,3.9,0,0
4,15,4,0,29,5.1,2,28.126,3.692,106.342,83.97
4,15,5,0,142,6.4,2,98.194,7.111,365.845,338.236
4,15,6,573,102,7.6,3,253.158,12.283,800.123,762.35
4,15,7,302,206,8.5,3,356.082,16.11,1241.776,1191.869
4,15,8,235,272,9.5,4,437.097,18.368,1539.012,1479.918
4,15,9,105,323,10.4,5,416.17,17.896,1476.601,1419.503
4,15,10,219,339,10.5,5,557.959,20.733,1955.187,1881.849
4,15,11,226,342,10.7,5,578.173,21.561,2018.811,1943.154
4,15,12,282,313,10.8,6,605.443,21,2119.225,2039.83
4,15,13,189,298,10.3,6,475.794,18.248,1685.58,1621.653
4,15,14,95,247,9.9,6,318.63,14.902,1144.475,1097.396
4,15,15,32,165,9.4,6,181.177,11.761,658.972,624.695
4,15,16,0,144,8.7,4,138.764,10.559,509.272,478.5
4,15,17,0,63,7.9,3,59.303,7.901,220.191,195.598
4,15,18,0,0,7.2,2,0,7.2,0,0
4,15,19,0,0,7,2,0,7,0,0
4,15,20,0,0,6.9,2,0,6.9,0,0
4,15,21,0,0,6.7,3,0,6.7,0,0
4,15,22,0,0,6.3,3,0,6.3,0,0
4,15,23,0,0,6,3,0,6,0,0
4,16,0,0,0,5.6,3,0,5.6,0,0
4,16,1,0,0,5.3,3,0,5.3,0,0
4,16,2,0,0,5.1,3,0,5.1,0,0
4,16,3,0,0,4.8,3,0,4.8,0,0
4,16,4,0,9,5,3,8.729,3.307,33.057,12.05
4,16,5,0,38,5.2,3,35.082,4.197,132.359,109.49
4,16,6,3,65,5.4,3,62.566,5.164,234.419,209.54
4,16,7,2,92,5.1,3,88.631,5.593,332.165,305.271
4,16,8,2,117,4.9,3,113.191,6.08,423.521,394.663
4,16,9,3,139,4.6,3,135.811,6.412,507.49,476.758
4,16,10,3,153,5.2,3,149.929,7.43,557.812,525.926
4,16,11,43,326,5.8,3,376.091,13.638,1361.503,1307.994
4,16,12,39,308,6.4,3,351.967,14.257,1270.621,1219.858
4,16,13,34,272,6.3,2,305.566,13.977,1104.307,1058.371
4,16,14,32,223,6.3,2,247.286,12.207,900.111,859.75
4,16,15,33,167,6.2,2,183.706,10.13,672.972,638.356
4,16,16,0,118,5.7,1,113.092,7.922,419.873,391.095
4,16,17,0,52,5.2,0,49.136,5.239,184.557,160.672
4,16,18,0,0,4.7,0,0,4.7,0,0
4,16,19,0,0,4.5,0,0,4.5,0,0
4,16,20,0,0,4.2,1,0,4.2,0,0
4,16,21,0,0,4,2,0,4,0,0
4,16,22,0,0,4,1,0,4,0,0
4,16,23,0,0,3.9,0,0,3.9,0,0
4,17,0,0,0,3.9,0,0,3.9,0,0
4,17,1,0,0,3.5,0,0,3.5,0,0
4,17,2,0,0,3.2,0,0,3.2,0,0
4,17,3,0,0,2.8,1,0,2.8,0,0
4,17,4,0,11,2.8,1,10.668,0.349,40.913,19.762
4,17,5,0,40,2.8,1,36.931,1.323,141.047,118.01
4,17,6,3,67,2.8,1,64.48,2.445,244.44,219.359
4,17,7,2,93,3.4,1,89.592,4.095,337.937,310.921
4,17,8,2,118,4,2,114.157,5.377,428.432,399.466
4,17,9,3,139,4.6,3,135.8,6.415,507.443,476.713
4,17,10,3,154,5.5,3,150.904,7.756,560.648,528.697
4,17,11,3,156,6.3,3,153.041,8.654,566.373,534.288
4,17,12,3,147,7.2,3,144.094,9.343,531.656,500.373
4,17,13,35,274,7.7,2,308.399,14.704,1110.926,1064.802
4,17,14,96,251,8.1,2,323.46,16.093,1155.693,1108.293
4,17,15,187,186,8.6,2,294.548,15.853,1042.054,997.859
4,17,16,246,110,8.3,2,200.324,12.862,686.842,651.89
4,17,17,0,78,8.1,2,73.047,8.762,270.21,244.603
4,17,18,0,0,7.8,3,0,7.8,0,0
4,17,19,0,0,7.2,3,0,7.2,0,0
4,17,20,0,0,6.7,3,0,6.7,0,0
4,17,21,0,0,6.1,3,0,6.1,0,0
4,17,22,0,0,5.9,3,0,5.9,0,0
4,17,23,0,0,5.6,3,0,5.6,0,0
4,18,0,0,0,5.4,3,0,5.4,0,0
4,18,1,0,0,5.3,3,0,5.3,0,0
4,18,2,0,0,5.3,3,0,5.3,0,0
4,18,3,0,0,5.2,3,0,5.2,0,0
4,18,4,0,31,4.3,2,30.065,2.936,114.043,91.524
4,18,5,0,114,3.5,1,90.915,4.036,343.245,316.117
4,18,6,32,145,2.6,1,148.94,5.493,551.936,520.187
4,18,7,29,203,3.8,2,211.483,8.148,781.23,743.936
4,18,8,31,255,4.9,3,270.757,10.331,993.397,950.537
4,18,9,36,298,6.1,5,332.88,11.659,1215.307,1166.178
4,18,10,221,344,7.6,4,565.802,19.249,1996.332,1921.499
4,18,11,404,294,9.1,4,718.196,24.557,2472.885,2379.582
4,18,12,650,193,10.6,4,835.48,28.848,2818.11,2710.109
4,18,13,607,187,10.7,4,739.954,27.145,2513.055,2418.099
4,18,14,580,163,10.9,4,612.027,24.392,2094.983,2016.499
4,18,15,597,117,11,5,468.093,19.803,1605.225,1543.972
4,18,16,629,58,10.1,4,291.794,16.001,942.696,901.204
4,18,17,0,112,9.3,3,103.61,10.839,379.788,351.879
4,18,18,0,0,8.4,2,0,8.4,0,0
4,18,19,0,0,7.4,2,0,7.4,0,0
4,18,20,0,0,6.4,2,0,6.4,0,0
4,18,21,0,0,5.4,3,0,5.4,0,0
4,18,22,0,0,4.4,2,0,4.4,0,0
4,18,23,0,0,3.4,2,0,3.4,0,0
4,19,0,0,0,2.4,2,0,2.4,0,0
4,19,1,0,0,1.4,2,0,1.4,0,0
4,19,2,0,0,0.4,2,0,0.4,0,0
4,19,3,0,0,-0.6,2,0,-0.6,0,0
4,19,4,0,49,0.6,1,47.522,-0.592,182.97,159.117
4,19,5,0,144,1.8,1,109.405,3.066,414.764,386.098
4,19,6,96,164,3,1,185.097,7.227,668.969,634.45
4,19,7,88,230,4.4,1,272.155,11.937,983.457,940.867
4,19,8,32,257,5.8,1,273.376,13.829,987.575,944.873
4,19,9,36,300,7.2,2,334.846,15.389,1202.325,1153.576
4,19,10,122,355,8.5,2,487.723,21.009,1707.242,1642.584
4,19,11,308,327,9.9,2,652.054,27.209,2217.322,2134.185
4,19,12,382,289,11.2,3,684.637,27.608,2323.361,2236.08
4,19,13,350,268,11.7,2,591.876,28.021,2002.813,1927.742
4,19,14,399,212,12.2,2,527.685,26.533,1790.773,1723.255
4,19,15,417,154,12.7,2,402.447,23.509,1363.678,1310.102
4,19,16,438,93,11.9,2,256.812,18.381,839.816,801.027
4,19,17,0,98,11,2,91.118,12.405,331.693,304.809
4,19,18,0,0,10.2,3,0,10.2,0,0
4,19,19,0,0,8.9,2,0,8.9,0,0
4,19,20,0,0,7.5,1,0,7.5,0,0
4,19,21,0,0,6.2,0,0,6.2,0,0
4,19,22,0,0,5.4,1,0,5.4,0,0
4,19,23,0,0,4.6,2,0,4.6,0,0
4,20,0,0,0,3.8,4,0,3.8,0,0
4,20,1,0,0,3.7,3,0,3.7,0,0
4,20,2,0,0,3.7,2,0,3.7,0,0
4,20,3,0,0,3.6,2,0,3.6,0,0
4,20,4,0,50,4.7,2,48.492,3.869,183.21,159.352
4,20,5,0,148,5.9,3,113.45,6.98,422.929,394.083
4,20,6,178,166,7,4,211.4,10.317,739.781,703.526
4,20,7,166,234,10,4,318.069,15.926,1122.734,1076.276
4,20,8,176,290,13.1,5,418.4,20.464,1461.834,1405.204
4,20,9,200,328,16.1,6,507.769,24.419,1747.517,1681.487
4,20,10,223,346,16.6,5,570.145,27.261,1937.963,1865.246
4,20,11,310,327,17,4,654.247,30.946,2185.318,2103.412
4,20,12,291,318,17.5,4,620.341,30.886,2072.46,1994.817
4,20,13,353,269,17.7,4,595.841,30.493,1992.52,1917.825
4,20,14,588,162,17.8,4,618.366,31.022,2051.213,1974.36
4,20,15,709,75,18,5,488.123,27.259,1611.495,1550.035
4,20,16,634,75,16.5,5,312.988,22.116,990.862,948.07
4,20,17,0,120,14.9,5,110.662,16.241,395.981,367.723
4,20,18,0,0,13.4,5,0,13.4,0,0
4,20,19,0,0,13,4,0,13,0,0
4,20,20,0,0,12.7,3,0,12.7,0,0
4,20,21,0,0,12.3,2,0,12.3,0,0
4,20,22,0,0,11.4,2,0,11.4,0,0
4,20,23,0,0,10.5,2,0,10.5,0,0
4,21,0,0,0,9.6,2,0,9.6,0,0
4,21,1,0,0,9.3,1,0,9.3,0,0
4,21,2,0,0,9.1,1,0,9.1,0,0
4,21,3,0,0,8.8,1,0,8.8,0,0
4,21,4,0,77,9.3,2,74.678,9.279,275.617,249.9
4,21,5,0,236,9.9,3,153.594,12.08,559.927,527.993
4,21,6,688,65,10.4,4,262.61,14.972,806.391,768.458
4,21,7,733,90,12.3,3,461.333,22.434,1532.601,1473.713
4,21,8,755,112,14.3,3,638.533,29.083,2124.96,2045.349
4,21,9,767,131,16.2,3,781.921,34.682,2556.653,2459.885
4,21,10,773,145,17.1,2,878.839,40.788,2794.102,2687.158
4,21,11,774,147,18.1,2,914.482,42.904,2877.62,2766.973
4,21,12,770,139,19,2,887.774,43.205,2788.737,2682.03
4,21,13,619,185,19,2,750.529,39.725,2396.96,2306.741
4,21,14,408,211,19,3,534.079,31.985,1765.823,1699.166
4,21,15,356,168,19,4,383.174,27.045,1280.169,1229.121
4,21,16,522,84,18,2,282.048,25.083,888.708,848.647
4,21,17,0,124,16.9,1,114.176,19.79,402.008,373.619
4,21,18,0,0,15.9,0,0,15.9,0,0
4,21,19,0,0,13.7,1,0,13.7,0,0
4,21,20,0,0,11.6,2,0,11.6,0,0
4,21,21,0,0,9.4,3,0,9.4,0,0
4,21,22,0,0,9.2,2,0,9.2,0,0
4,21,23,0,0,9,1,0,9,0,0
4,22,0,0,0,8.8,1,0,8.8,0,0
4,22,1,0,0,7.6,1,0,7.6,0,0
4,22,2,0,0,6.3,2,0,6.3,0,0
4,22,3,0,0,5.1,3,0,5.1,0,0
4,22,4,0,81,6.8,3,78.558,6.88,292.979,266.904
4,22,5,0,241,8.5,3,159.395,10.823,584.309,551.806
4,22,6,690,65,10.2,3,265.421,15.351,815.709,777.539
4,22,7,734,91,12.2,2,464.988,23.803,1536.313,1477.305
4,22,8,756,113,14.3,1,642.175,34.354,2083.682,2005.62
4,22,9,767,132,16.3,1,784.651,41.097,2484.763,2390.973
4,22,10,673,196,17.2,2,847.765,40.12,2704.729,2601.677
4,22,11,690,191,18.1,3,887.787,39.421,2843.648,2734.515
4,22,12,466,264,19,5,738.04,33.539,2433.897,2342.184
4,22,13,429,248,19.1,5,649.783,31.696,2160.116,2079.173
4,22,14,600,160,19.1,5,626.603,31.105,2077.945,2000.098
4,22,15,622,116,19.2,5,484.625,28.416,1597.393,1536.397
4,22,16,638,58,18.2,4,299.323,24.325,934.092,892.829
4,22,17,0,157,17.3,3,142.739,19.891,502.346,471.731
4,22,18,0,0,16.3,2,0,16.3,0,0
4,22,19,0,0,14.1,2,0,14.1,0,0
4,22,20,0,0,12,2,0,12,0,0
4,22,21,0,0,9.8,2,0,9.8,0,0
4,22,22,0,0,9,1,0,9,0,0
4,22,23,0,0,8.2,1,0,8.2,0,0
4,23,0,0,0,7.4,1,0,7.4,0,0
4,23,1,0,0,6.9,1,0,6.9,0,0
4,23,2,0,0,6.5,2,0,6.5,0,0
4,23,3,0,0,6,3,0,6,0,0
4,23,4,0,71,7.6,3,68.859,7.447,256.179,230.859
4,23,5,0,179,9.2,3,135.685,10.916,497.192,466.694
4,23,6,326,156,10.8,4,247.77,15.007,826.763,788.31
4,23,7,307,220,12.9,4,378.783,20.258,1301.11,1249.434
4,23,8,324,267,14.9,4,502.088,25.211,1712.282,1647.453
4,23,9,363,292,17,4,613.091,29.93,2054.391,1977.42
4,23,10,478,271,17.4,3,745.558,34.955,2441.169,2349.16
4,23,11,491,268,17.9,3,776.353,36.462,2523.966,2428.557
4,23,12,665,191,18.3,3,851.855,38.636,2738.962,2634.429
4,23,13,626,184,18.3,3,757.016,36.662,2455.22,2362.639
4,23,14,602,160,18.4,3,628.809,33.599,2060.265,1983.076
4,23,15,624,116,18.4,3,486.618,29.991,1592.264,1531.437
4,23,16,456,95,16.8,3,268.16,22.887,860.731,821.4
4,23,17,0,97,15.3,3,90.255,16.509,322.567,295.874
4,23,18,0,0,13.7,4,0,13.7,0,0
4,23,19,0,0,12.4,4,0,12.4,0,0
4,23,20,0,0,11.1,4,0,11.1,0,0
4,23,21,0,0,9.8,4,0,9.8,0,0
4,23,22,0,0,8.7,3,0,8.7,0,0
4,23,23,0,0,7.7,2,0,7.7,0,0
4,24,0,0,0,6.6,1,0,6.6,0,0
4,24,1,0,0,6.2,1,0,6.2,0,0
4,24,2,0,0,5.8,1,0,5.8,0,0
4,24,3,0,0,5.4,2,0,5.4,0,0
4,24,4,0,16,4.7,2,15.518,2.927,58.863,37.381
4,24,5,0,45,4,3,42.047,3.178,159.327,135.936
4,24,6,2,74,3.3,4,70.889,3.285,268.082,242.519
4,24,7,2,100,2.4,4,96.315,3.015,365.011,337.42
4,24,8,3,125,1.5,4,121.599,2.735,461.528,431.83
4,24,9,3,146,0.6,4,142.604,2.359,542.219,510.694
4,24,10,3,159,0.7,4,155.756,2.802,591.142,558.479
4,24,11,3,163,0.8,4,159.877,3.024,606.214,573.196
4,24,12,3,154,0.9,4,150.926,2.932,572.496,540.269
4,24,13,3,135,0.6,3,131.975,2.413,501.703,471.103
4,24,14,3,111,0.4,3,108.143,1.557,412.542,383.924
4,24,15,3,86,0.1,3,83.483,0.564,319.644,293.013
4,24,16,3,59,-0.1,3,57.131,-0.377,219.261,194.687
4,24,17,0,30,-0.3,3,28.434,-1.384,109.84,87.401
4,24,18,0,1,-0.5,4,0.944,-2.141,3.66,0
4,24,19,0,0,-0.6,4,0,-0.6,0,0
4,24,20,0,0,-0.6,4,0,-0.6,0,0
4,24,21,0,0,-0.7,4,0,-0.7,0,0
4,24,22,0,0,-0.7,4,0,-0.7,0,0
4,24,23,0,0,-0.7,4,0,-0.7,0,0
4,25,0,0,0,-0.7,4,0,-0.7,0,0
4,25,1,0,0,-0.7,4,0,-0.7,0,0
4,25,2,0,0,-0.6,4,0,-0.6,0,0
4,25,3,0,0,-0.6,5,0,-0.6,0,0
4,25,4,0,57,-0.2,4,55.281,-0.678,212.92,188.472
4,25,5,0,177,0.2,3,138.095,1.89,526.156,494.999
4,25,6,694,68,0.6,2,276.084,6.737,889.34,849.262
4,25,7,310,223,1.6,3,384.675,10.037,1384.395,1330.182
4,25,8,181,298,2.5,4,431.072,11.283,1570.353,1510.242
4,25,9,3,147,3.5,6,143.575,5.303,539.086,507.632
4,25,10,3,161,4.3,6,157.716,5.977,590.49,557.842
4,25,11,46,342,5,6,394.713,10.891,1446.46,1390.314
4,25,12,43,323,5.8,7,370.359,11.017,1356.428,1303.074
4,25,13,38,287,6.1,6,323.605,11.022,1184.975,1136.729
4,25,14,36,239,6.5,6,265.868,10.343,975.804,933.421
4,25,15,38,182,6.8,6,201.195,9.425,739.391,703.145
4,25,16,53,121,6.7,5,136.931,8.289,498.97,468.432
4,25,17,0,31,6.5,4,29.384,5.79,110.105,87.661
4,25,18,0,2,6.4,3,1.889,4.638,7.114,0
4,25,19,0,0,4.7,3,0,4.7,0,0
4,25,20,0,0,2.9,3,0,2.9,0,0
4,25,21,0,0,1.2,3,0,1.2,0,0
4,25,22,0,0,0.8,2,0,0.8,0,0
4,25,23,0,0,0.4,1,0,0.4,0,0
4,26,0,0,0,0,1,0,0,0,0
4,26,1,0,0,-0.3,2,0,-0.3,0,0
4,26,2,0,0,-0.7,3,0,-0.7,0,0
4,26,3,0,0,-1,4,0,-1,0,0
4,26,4,0,19,-1.1,3,18.427,-2.607,71.547,49.829
4,26,5,0,48,-1.3,2,44.848,-2.229,173.86,150.185
4,26,6,3,75,-1.4,1,72.143,-1.478,278.17,252.4
4,26,7,2,101,-0.9,0,97.268,0.664,372.324,344.576
4,26,8,2,126,-0.5,0,121.871,2.699,462.67,432.946
4,26,9,3,147,0,0,143.566,4.548,540.802,509.309
4,26,10,3,162,0.9,0,158.69,6.386,593.09,560.381
4,26,11,46,343,1.9,1,395.624,13.353,1434.069,1378.312
4,26,12,43,325,2.8,2,372.343,12.515,1354.69,1301.39
4,26,13,114,316,3.2,2,429.991,14.397,1550.697,1491.224
4,26,14,107,265,3.5,3,353.052,11.562,1287.438,1236.173
4,26,15,209,197,3.9,4,324.557,10.249,1178.128,1130.081
4,26,16,358,111,3.1,3,249.34,8.325,866.367,826.89
4,26,17,0,122,2.4,3,112.491,4.009,424.753,395.868
4,26,18,0,12,1.6,3,11.363,0.26,43.593,22.393
4,26,19,0,0,1,3,0,1,0,0
4,26,20,0,0,0.4,3,0,0.4,0,0
4,26,21,0,0,-0.2,3,0,-0.2,0,0
4,26,22,0,0,-0.2,2,0,-0.2,0,0
4,26,23,0,0,-0.2,1,0,-0.2,0,0
4,27,0,0,0,-0.2,0,0,-0.2,0,0
4,27,1,0,0,-0.6,0,0,-0.6,0,0
4,27,2,0,0,-1,0,0,-1,0,0
4,27,3,0,0,-1.4,0,0,-1.4,0,0
4,27,4,0,106,-0.5,1,102.804,0.304,394.325,366.103
4,27,5,0,218,0.5,2,163.893,3.334,620.625,587.266
4,27,6,576,118,1.4,3,291.976,7.242,972.138,929.854
4,27,7,313,226,2.5,3,390.52,11.112,1399.687,1345.001
4,27,8,183,301,3.6,3,435.901,13.571,1572.107,1511.939
4,27,9,38,313,4.7,3,349.011,12.665,1268.622,1217.918
4,27,10,44,340,5.3,3,388.069,13.973,1402.725,1347.945
4,27,11,46,344,6,3,396.536,14.976,1426.984,1371.448
4,27,12,43,326,6.6,3,373.257,15.027,1342.87,1289.93
4,27,13,39,290,7.1,2,327.369,15.438,1175.416,1127.447
4,27,14,3,115,7.5,2,112.025,9.722,412.579,383.961
4,27,15,3,88,8,2,85.412,8.681,315.85,289.299
4,27,16,3,61,7.7,3,59.053,7.543,219.121,194.549
4,27,17,0,74,7.5,4,69.524,7.528,258.563,233.194
4,27,18,0,8,7.2,5,7.568,6.018,28.329,7.409
4,27,19,0,0,6.5,4,0,6.5,0,0
4,27,20,0,0,5.7,3,0,5.7,0,0
4,27,21,0,0,5,3,0,5,0,0
4,27,22,0,0,4.7,3,0,4.7,0,0
4,27,23,0,0,4.4,4,0,4.4,0,0
4,28,0,0,0,4.1,5,0,4.1,0,0
4,28,1,0,0,4.3,5,0,4.3,0,0
4,28,2,0,0,4.6,5,0,4.6,0,0
4,28,3,0,0,4.8,5,0,4.8,0,0
4,28,4,0,20,5.5,5,19.397,4.434,73.107,51.36
4,28,5,0,49,6.1,5,45.879,5.582,172.067,148.427
4,28,6,3,77,6.8,6,74.056,6.883,275.592,249.876
4,28,7,3,103,7.1,5,99.7,7.744,370.15,342.449
4,28,8,3,129,7.3,5,125.469,8.497,464.549,434.784
4,28,9,3,149,7.6,5,145.508,9.238,537.096,505.688
4,28,10,3,163,5.1,4,159.653,7.318,594.285,561.548
4,28,11,3,166,2.7,4,162.793,5.006,612.061,578.905
4,28,12,3,157,0.2,4,153.843,2.302,585.128,552.606
4,28,13,3,139,0.7,3,135.867,2.619,516.045,485.119
4,28,14,3,115,1.3,2,112.023,2.782,425.132,396.238
4,28,15,3,90,1.8,2,87.342,2.485,331.727,304.842
4,28,16,3,62,1.8,2,60.01,1.604,228.43,203.672
4,28,17,0,34,1.7,2,32.234,0.597,123.489,100.79
4,28,18,0,5,1.7,3,4.726,-0.041,18.156,0
4,28,19,0,0,1.6,2,0,1.6,0,0
4,28,20,0,0,1.4,2,0,1.4,0,0
4,28,21,0,0,1.3,2,0,1.3,0,0
4,28,22,0,0,1.6,2,0,1.6,0,0
4,28,23,0,0,1.8,2,0,1.8,0,0
4,29,0,0,0,2.1,3,0,2.1,0,0
4,29,1,0,0,2,3,0,2,0,0
4,29,2,0,0,1.9,3,0,1.9,0,0
4,29,3,0,0,1.8,4,0,1.8,0,0
4,29,4,0,21,1.8,4,18.928,0.524,72.537,50.8
4,29,5,0,50,1.7,4,46.832,1.083,179.045,155.268
4,29,6,2,77,1.7,4,73.754,1.75,280.774,254.951
4,29,7,2,105,1.8,3,101.114,2.617,383.873,355.877
4,29,8,3,129,1.9,3,125.461,3.408,474.834,444.838
4,29,9,3,150,2,3,146.479,4.106,552.823,521.053
4,29,10,3,164,1.7,3,160.626,4.22,605.949,572.937
4,29,11,3,167,1.5,4,163.769,3.825,618.854,585.536
4,29,12,3,157,1.2,5,153.835,3.027,583.295,550.816
4,29,13,40,293,2.6,4,331.139,8.655,1225.234,1175.813
4,29,14,38,245,4.1,3,273.159,9.925,1004.421,961.261
4,29,15,118,206,5.5,3,276.445,11.238,1003.501,960.366
4,29,16,157,134,4.3,3,191.687,7.96,686.625,651.678
4,29,17,0,79,3,3,74.119,3.483,280.493,254.676
4,29,18,0,13,1.8,3,12.311,0.374,47.208,25.941
4,29,19,0,0,1.3,3,0,1.3,0,0
4,29,20,0,0,0.7,3,0,0.7,0,0
4,29,21,0,0,0.2,4,0,0.2,0,0
4,29,22,0,0,0.5,4,0,0.5,0,0
4,29,23,0,0,0.9,5,0,0.9,0,0
4,30,0,0,0,1.2,6,0,1.2,0,0
4,30,1,0,0,1,6,0,1,0,0
4,30,2,0,0,0.7,6,0,0.7,0,0
4,30,3,0,0,0.5,6,0,0.5,0,0
4,30,4,0,22,0.9,6,19.772,-0.055,75.954,54.154
4,30,5,42,105,1.2,6,95.258,1.592,354.886,327.511
4,30,6,33,167,1.6,7,170.278,3.252,638.461,604.676
4,30,7,31,225,1.7,7,233.697,4.453,877.77,837.995
4,30,8,3,130,1.9,7,126.428,2.997,479.335,449.239
4,30,9,3,150,2,7,146.469,3.304,554.685,522.871
