,date,shops,office_building,industrial_park,fve,mve,wpg,price
18116.0,21/10/2020 17:00,138.508,39.624,59.852,1237.6752,482.56,223.08,"37,01"
18117.0,21/10/2020 17:15,136.36,38.376,44.164,1272.7164,527.86,232.89,"37,01"
18118.0,21/10/2020 17:30,132.544,39.0,41.172,1226.2464,648.46,240.37,"37,01"
18119.0,21/10/2020 17:45,130.04,38.688,44.16,1144.8384,690.48,244.33,"37,01"
18120.0,21/10/2020 18:00,126.22,39.936,46.7,994.3064,682.76,255.92,"41,87"
18121.0,21/10/2020 18:15,118.048,42.12,50.476,707.41,599.46,271.92,"41,87"
18122.0,21/10/2020 18:30,115.252,44.616,50.944,582.2548,582.22,291.18,"41,87"
18123.0,21/10/2020 18:45,112.44,44.616,48.148,591.408,582.28,301.63,"41,87"
18124.0,21/10/2020 19:00,103.128,44.616,46.328,469.0392,576.96,312.79,"42,59"
18125.0,21/10/2020 19:15,72.444,45.864,35.696,344.2356,576.26,317.06,"42,59"
18126.0,21/10/2020 19:30,27.844,44.616,30.392,227.8668,575.02,314.2,"42,59"
18127.0,21/10/2020 19:45,18.256,44.304,30.892,153.616,575.02,324.18,"42,59"
18128.0,21/10/2020 20:00,16.092,45.24,30.44,75.9684,588.96,330.43,"41,30"
18129.0,21/10/2020 20:15,15.712,43.992,34.12,29.852,714.02,332.06,"41,30"
18130.0,21/10/2020 20:30,14.728,43.056,24.432,17.624,866.96,355.44,"41,30"
18131.0,21/10/2020 20:45,15.236,42.744,23.732,4.0024,992.96,372.47,"41,30"
18132.0,21/10/2020 21:00,15.516,41.808,23.1,0.0,995.84,384.01,"40,50"
18133.0,21/10/2020 21:15,14.768,41.496,23.412,0.0,978.9,395.95,"40,50"
18134.0,21/10/2020 21:30,15.316,42.432,17.92,0.0,876.72,417.68,"40,50"
18135.0,21/10/2020 21:45,14.708,41.808,17.888,0.0,860.9,435.04,"40,50"
18136.0,21/10/2020 22:00,12.464,42.12,9.44,0.0,853.84,436.12,"36,20"
18137.0,21/10/2020 22:15,9.068,41.496,10.192,0.0,855.66,450.08,"36,20"
18138.0,21/10/2020 22:30,9.072,41.808,8.148,0.0,896.88,467.11,"36,20"
18139.0,21/10/2020 22:45,9.392,41.496,8.032,0.0,963.22,470.78,"36,20"
18140.0,21/10/2020 23:00,8.868,41.808,7.976,0.0,961.16,479.37,"37,32"
18141.0,21/10/2020 23:15,8.848,41.496,8.064,0.0,962.96,494.98,"37,32"
18142.0,21/10/2020 23:30,9.28,42.12,8.176,0.0,918.96,495.5,"37,32"
18143.0,21/10/2020 23:45,9.332,41.496,8.784,0.0,860.84,521.44,"37,32"
18144.0,22/10/2020 00:00,9.32,44.616,9.024,0.0,872.78,546.51,"33,18"
18145.0,22/10/2020 00:15,9.224,42.432,8.72,0.0,944.78,564.86,"33,18"
18146.0,22/10/2020 00:30,9.296,41.496,9.968,0.0,940.66,566.55,"33,18"
18147.0,22/10/2020 00:45,9.608,41.808,9.02,0.0,849.6,586.86,"33,18"
18148.0,22/10/2020 01:00,9.288,42.12,9.304,0.0,685.7,602.03,"31,18"
18149.0,22/10/2020 01:15,9.42,41.496,8.816,0.0,576.44,624.17,"31,18"
18150.0,22/10/2020 01:30,8.984,41.808,13.684,0.0,573.48,655.35,"31,18"
18151.0,22/10/2020 01:45,9.328,41.184,13.0,0.0,588.22,684.79,"31,18"
18152.0,22/10/2020 02:00,9.356,41.184,9.276,0.0,687.22,718.35,"30,36"
18153.0,22/10/2020 02:15,9.56,41.184,9.16,0.0,749.78,726.42,"30,36"
18154.0,22/10/2020 02:30,8.776,40.872,10.904,0.0,700.34,732.87,"30,36"
18155.0,22/10/2020 02:45,9.344,41.496,9.82,0.0,624.1,739.22,"30,36"
18156.0,22/10/2020 03:00,9.532,41.184,9.504,0.0,549.8,745.91,"30,18"
18157.0,22/10/2020 03:15,9.208,41.184,9.816,0.0,551.56,749.97,"30,18"
18158.0,22/10/2020 03:30,9.272,41.184,9.0,0.0,552.38,760.43,"30,18"
18159.0,22/10/2020 03:45,9.392,41.496,12.596,0.0,624.64,774.16,"30,18"
18160.0,22/10/2020 04:00,9.8,40.872,14.26,0.0,632.92,760.42,"31,01"
18161.0,22/10/2020 04:15,9.464,41.184,9.404,0.0,630.56,775.1,"31,01"
18162.0,22/10/2020 04:30,9.504,40.56,8.816,0.0,628.02,781.24,"31,01"
18163.0,22/10/2020 04:45,9.128,42.12,9.62,0.0,629.9,780.55,"31,01"
18164.0,22/10/2020 05:00,9.5,40.872,9.808,0.2008,628.72,763.91,"39,51"
18165.0,22/10/2020 05:15,9.74,40.872,8.86,3.1848,629.6,754.84,"39,51"
18166.0,22/10/2020 05:30,9.412,41.184,9.908,28.2356,627.24,758.39,"39,51"
18167.0,22/10/2020 05:45,9.784,40.248,11.824,52.574,623.2,751.53,"39,51"
18168.0,22/10/2020 06:00,12.244,40.872,14.3,90.4124,625.38,739.59,"45,52"
18169.0,22/10/2020 06:15,15.192,41.184,14.3,139.3984,613.4,737.63,"45,52"
18170.0,22/10/2020 06:30,13.544,41.496,10.864,236.0992,580.62,724.25,"45,52"
18171.0,22/10/2020 06:45,22.92,42.432,9.612,384.7,523.44,722.88,"45,52"
18172.0,22/10/2020 07:00,28.968,43.68,7.124,548.9432,525.66,722.52,"48,35"
18173.0,22/10/2020 07:15,46.696,45.552,7.3,766.9864,596.02,720.26,"48,35"
18174.0,22/10/2020 07:30,57.844,46.8,6.48,1005.7244,608.78,719.99,"48,35"
18175.0,22/10/2020 07:45,86.628,46.176,6.888,1218.478,607.9,721.12,"48,35"
18176.0,22/10/2020 08:00,111.144,47.112,8.964,1492.9444,606.66,712.74,"45,29"
18177.0,22/10/2020 08:15,125.588,51.48,11.148,1725.432,606.6,702.52,"45,29"
18178.0,22/10/2020 08:30,126.4,50.232,12.592,2003.1856,604.36,715.11,"45,29"
18179.0,22/10/2020 08:45,137.348,51.168,7.76,2263.328,606.18,719.28,"45,29"
18180.0,22/10/2020 09:00,141.832,51.168,7.876,2519.412,606.0,727.33,"44,32"
18181.0,22/10/2020 09:15,140.104,49.92,8.248,2757.1644,605.0,704.69,"44,32"
18182.0,22/10/2020 09:30,142.128,50.544,8.008,2967.056,606.42,704.35,"44,32"
18183.0,22/10/2020 09:45,140.532,52.728,7.596,3150.7108,606.6,710.23,"44,32"
18184.0,22/10/2020 10:00,139.732,51.168,7.76,3305.21,608.24,708.2,"44,77"
18185.0,22/10/2020 10:15,133.592,50.856,8.412,3350.9788,608.64,715.1,"44,77"
18186.0,22/10/2020 10:30,130.7,50.856,12.424,3499.3944,607.58,739.0,"44,77"
18187.0,22/10/2020 10:45,137.06,52.104,10.656,3639.5908,607.28,762.18,"44,77"
18188.0,22/10/2020 11:00,143.592,50.544,7.696,3658.2992,606.26,776.19,"44,67"
18189.0,22/10/2020 11:15,143.04,50.856,7.344,3538.762,602.4,786.12,"44,67"
18190.0,22/10/2020 11:30,143.304,50.232,7.148,2955.046,602.66,796.0,"44,67"
18191.0,22/10/2020 11:45,147.24,50.856,7.0,3679.8196,606.7,828.12,"44,67"
18192.0,22/10/2020 12:00,149.724,50.856,8.412,3748.8068,606.64,847.75,"44,54"
18193.0,22/10/2020 12:15,154.6,50.544,6.64,4066.4136,606.58,853.41,"44,54"
18194.0,22/10/2020 12:30,148.388,50.544,7.636,4031.3368,604.52,853.65,"44,54"
18195.0,22/10/2020 12:45,160.28,52.104,13.452,3837.146,603.46,863.55,"44,54"
18196.0,22/10/2020 13:00,150.244,50.856,10.764,3212.736,602.8,866.7,"43,98"
18197.0,22/10/2020 13:15,150.116,51.792,6.82,3259.6716,636.16,855.2,"43,98"
18198.0,22/10/2020 13:30,153.072,53.976,8.108,2123.8048,697.22,858.22,"43,98"
18199.0,22/10/2020 13:45,154.932,52.104,8.864,1860.6668,695.16,848.96,"43,98"
18200.0,22/10/2020 14:00,163.644,52.728,9.356,2127.3196,695.1,834.27,"44,66"
18201.0,22/10/2020 14:15,172.516,53.04,9.144,3588.6968,692.18,813.98,"44,66"
18202.0,22/10/2020 14:30,165.396,51.792,8.968,2808.6696,757.06,803.14,"44,66"
18203.0,22/10/2020 14:45,151.936,51.168,12.084,2266.8396,823.0,776.72,"44,66"
18204.0,22/10/2020 15:00,152.872,52.104,12.928,2794.958,864.94,738.83,"44,44"
18205.0,22/10/2020 15:15,152.36,51.48,8.26,1520.168,857.94,706.33,"44,44"
18206.0,22/10/2020 15:30,154.232,53.664,7.544,1543.6072,844.36,684.42,"44,44"
18207.0,22/10/2020 15:45,150.224,52.728,11.832,1334.1648,865.96,672.32,"44,44"
18208.0,22/10/2020 16:00,147.448,52.728,13.668,1256.85,867.4,652.32,"46,00"
18209.0,22/10/2020 16:15,143.448,53.352,14.768,1300.0404,799.14,620.46,"46,00"
18210.0,22/10/2020 16:30,140.456,50.544,16.452,1598.9616,725.84,598.07,"46,00"
18211.0,22/10/2020 16:45,142.752,51.168,17.012,1707.4092,650.04,569.94,"46,00"
18212.0,22/10/2020 17:00,144.248,49.296,15.12,1548.9776,588.54,544.61,"51,47"
18213.0,22/10/2020 17:15,140.628,50.232,13.928,1899.7132,576.22,532.75,"51,47"
18214.0,22/10/2020 17:30,140.316,47.736,18.368,1800.0976,567.98,530.7,"51,47"
18215.0,22/10/2020 17:45,139.6,51.48,12.568,1422.0744,564.94,541.78,"51,47"
18216.0,22/10/2020 18:00,143.304,53.04,11.3,1031.204,563.46,563.62,"55,67"
18217.0,22/10/2020 18:15,135.436,53.976,11.472,756.332,561.48,593.02,"55,67"
18218.0,22/10/2020 18:30,124.148,53.664,10.972,515.0208,562.48,656.17,"55,67"
18219.0,22/10/2020 18:45,123.056,53.352,11.288,429.6508,560.48,708.62,"55,67"
18220.0,22/10/2020 19:00,115.884,53.352,11.628,361.0156,560.94,743.41,"53,45"
18221.0,22/10/2020 19:15,69.188,52.416,11.38,263.4628,572.48,773.76,"53,45"
18222.0,22/10/2020 19:30,20.708,51.792,10.856,183.3764,626.6,819.57,"53,45"
18223.0,22/10/2020 19:45,15.528,52.104,13.128,130.3984,668.66,878.8,"53,45"
18224.0,22/10/2020 20:00,14.86,50.232,10.504,70.7656,666.26,936.96,"51,54"
18225.0,22/10/2020 20:15,14.984,49.608,17.476,31.1136,667.72,968.14,"51,54"
18226.0,22/10/2020 20:30,14.908,49.296,12.276,11.1328,667.6,984.5,"51,54"
18227.0,22/10/2020 20:45,14.724,47.424,12.836,1.8,667.54,1005.94,"51,54"
18228.0,22/10/2020 21:00,15.412,47.736,10.2,0.0,665.6,1023.02,"48,79"
18229.0,22/10/2020 21:15,14.284,46.176,10.892,0.0,670.06,1033.79,"48,79"
18230.0,22/10/2020 21:30,14.672,46.488,10.344,0.0,670.84,1037.72,"48,79"
18231.0,22/10/2020 21:45,14.5,44.928,9.836,0.0,671.18,1048.77,"48,79"
18232.0,22/10/2020 22:00,12.304,45.24,9.844,0.0,672.12,1050.98,"44,17"
18233.0,22/10/2020 22:15,9.244,45.864,10.492,0.0,671.88,1063.54,"44,17"
18234.0,22/10/2020 22:30,9.12,45.24,14.524,0.0,677.64,1065.54,"44,17"
18235.0,22/10/2020 22:45,9.528,45.552,13.028,0.0,743.46,1053.5,"44,17"
18236.0,22/10/2020 23:00,9.376,44.928,10.228,0.0,755.28,1040.56,"37,80"
18237.0,22/10/2020 23:15,9.008,45.864,9.616,0.0,752.16,1028.59,"37,80"
18238.0,22/10/2020 23:30,8.972,45.864,11.048,0.0,751.1,1029.56,"37,80"
18239.0,22/10/2020 23:45,9.368,44.928,10.064,0.0,751.98,1024.67,"37,80"
18240.0,23/10/2020 00:00,9.884,43.68,6.756,0.0,749.86,1034.65,"34,12"
18241.0,23/10/2020 00:15,9.332,43.992,7.14,0.0,740.74,1039.36,"34,12"
18242.0,23/10/2020 00:30,8.844,44.304,6.812,0.0,652.68,1045.31,"34,12"
18243.0,23/10/2020 00:45,8.868,43.68,6.672,0.0,611.5,1047.48,"34,12"
18244.0,23/10/2020 01:00,9.184,43.992,6.628,0.0,565.38,1051.61,"33,30"
18245.0,23/10/2020 01:15,9.548,43.68,6.82,0.0,565.08,1070.71,"33,30"
18246.0,23/10/2020 01:30,8.892,43.68,6.816,0.0,570.08,1085.67,"33,30"
18247.0,23/10/2020 01:45,9.528,43.056,6.94,0.0,566.84,1082.44,"33,30"
18248.0,23/10/2020 02:00,9.248,43.992,6.8,0.0,563.64,1083.91,"32,50"
18249.0,23/10/2020 02:15,9.208,43.368,6.776,0.0,564.84,1085.64,"32,50"
18250.0,23/10/2020 02:30,9.868,43.056,7.412,0.0,566.68,1092.6,"32,50"
18251.0,23/10/2020 02:45,9.348,43.368,11.58,0.0,612.8,1093.83,"32,50"
18252.0,23/10/2020 03:00,9.084,42.432,11.272,0.0,648.48,1091.11,"32,39"
18253.0,23/10/2020 03:15,9.204,43.368,10.06,0.0,647.44,1089.63,"32,39"
18254.0,23/10/2020 03:30,8.736,42.744,9.652,0.0,649.6,1106.91,"32,39"
18255.0,23/10/2020 03:45,9.188,43.368,20.824,0.0,650.14,1108.3,"32,39"
18256.0,23/10/2020 04:00,8.94,43.368,21.936,0.0,649.06,1112.87,"32,80"
18257.0,23/10/2020 04:15,9.272,43.368,19.132,0.0,636.42,1100.89,"32,80"
18258.0,23/10/2020 04:30,9.14,42.744,38.276,0.0,633.88,1094.63,"32,80"
18259.0,23/10/2020 04:45,8.92,43.056,69.24,0.0,632.64,1093.89,"32,80"
18260.0,23/10/2020 05:00,8.988,42.744,87.376,0.004,629.98,1095.6,"41,58"
18261.0,23/10/2020 05:15,10.228,43.68,126.312,3.292,645.0,1090.39,"41,58"
18262.0,23/10/2020 05:30,9.784,43.056,127.476,26.6908,741.02,1084.32,"41,58"
18263.0,23/10/2020 05:45,10.108,42.744,145.712,80.6524,752.18,1070.21,"41,58"
18264.0,23/10/2020 06:00,17.672,42.432,146.036,125.1668,749.94,1059.06,"49,03"
18265.0,23/10/2020 06:15,18.96,43.056,127.628,203.0752,748.7,1031.53,"49,03"
18266.0,23/10/2020 06:30,19.304,43.368,145.076,281.8464,746.58,1029.4,"49,03"
18267.0,23/10/2020 06:45,13.536,44.304,136.868,364.7832,748.4,1021.5,"49,03"
18268.0,23/10/2020 07:00,16.968,45.864,132.192,552.1756,744.06,1017.61,"53,93"
18269.0,23/10/2020 07:15,34.648,47.424,130.284,759.6552,738.42,1024.01,"53,93"
18270.0,23/10/2020 07:30,46.984,50.232,141.088,928.8336,732.6,1028.79,"53,93"
18271.0,23/10/2020 07:45,76.132,47.424,143.896,1123.6928,724.96,1018.3,"53,93"
18272.0,23/10/2020 08:00,108.504,48.048,155.248,1372.2032,703.72,996.38,"51,80"
18273.0,23/10/2020 08:15,125.988,51.168,150.896,1568.29,650.6,993.54,"51,80"
18274.0,23/10/2020 08:30,126.796,52.416,150.348,1829.0496,652.3,999.63,"51,80"
18275.0,23/10/2020 08:45,126.98,49.92,145.26,2184.2984,653.3,1001.61,"51,80"
18276.0,23/10/2020 09:00,131.224,49.92,121.184,2553.3548,644.84,1010.59,"48,80"
18277.0,23/10/2020 09:15,128.172,52.728,90.516,2453.1252,505.16,1006.96,"48,80"
18278.0,23/10/2020 09:30,127.012,53.04,92.204,2610.758,279.64,993.04,"48,80"
18279.0,23/10/2020 09:45,128.488,55.536,92.7,2741.172,631.4,972.51,"48,80"
18280.0,23/10/2020 10:00,129.156,53.352,106.9,2858.5648,718.22,977.85,"46,01"
18281.0,23/10/2020 10:15,127.66,53.04,154.664,2952.4204,733.04,979.44,"46,01"
18282.0,23/10/2020 10:30,126.748,53.976,129.212,3005.2552,791.98,990.82,"46,01"
18283.0,23/10/2020 10:45,127.852,54.6,130.512,2718.582,833.74,983.02,"46,01"
18284.0,23/10/2020 11:00,134.572,53.352,129.18,2751.3268,887.56,986.14,"44,60"
18285.0,23/10/2020 11:15,135.212,51.168,108.736,2823.2876,884.44,988.52,"44,60"
18286.0,23/10/2020 11:30,141.764,52.104,112.792,2910.7436,880.26,971.44,"44,60"
18287.0,23/10/2020 11:45,140.348,49.92,128.392,2977.7636,877.2,994.27,"44,60"
18288.0,23/10/2020 12:00,140.744,50.856,104.676,2964.1136,855.2,981.51,"44,10"
18289.0,23/10/2020 12:15,139.9,49.92,107.796,3780.9892,780.9,993.69,"44,10"
18290.0,23/10/2020 12:30,147.104,50.856,108.712,3801.652,783.66,1017.18,"44,10"
18291.0,23/10/2020 12:45,147.06,48.984,113.584,3713.3416,787.42,1056.37,"44,10"
18292.0,23/10/2020 13:00,154.464,49.608,91.152,3000.2908,792.24,1096.18,"42,24"
18293.0,23/10/2020 13:15,157.42,49.608,97.684,2310.3668,859.06,1121.46,"42,24"
18294.0,23/10/2020 13:30,155.088,49.608,97.692,3226.8744,853.04,1120.98,"42,24"
18295.0,23/10/2020 13:45,162.864,49.92,105.096,2804.4008,660.12,1158.42,"42,24"
18296.0,23/10/2020 14:00,183.704,50.544,96.568,3686.66,248.0,1171.69,"40,76"
18297.0,23/10/2020 14:15,185.956,49.92,76.072,3395.458,1386.94,1166.05,"40,76"
18298.0,23/10/2020 14:30,170.528,51.48,70.452,3566.0664,1400.82,1183.78,"40,76"
18299.0,23/10/2020 14:45,162.528,53.04,69.812,3107.9956,1388.52,1177.95,"40,76"
18300.0,23/10/2020 15:00,159.98,53.664,65.92,2810.9664,1358.96,1190.12,"41,00"
18301.0,23/10/2020 15:15,172.384,54.6,43.212,2693.3744,1394.78,1246.2,"41,00"
18302.0,23/10/2020 15:30,156.656,51.168,50.36,2653.8828,1229.0,1286.04,"41,00"
18303.0,23/10/2020 15:45,150.828,53.664,44.696,2086.3468,1010.76,1317.1,"41,00"
18304.0,23/10/2020 16:00,143.368,54.912,46.604,2013.9528,836.58,1337.69,"44,06"
18305.0,23/10/2020 16:15,143.18,54.912,27.932,2207.2504,48.82,1372.55,"44,06"
18306.0,23/10/2020 16:30,144.236,55.536,17.1,2026.412,51.18,1409.19,"44,06"
18307.0,23/10/2020 16:45,139.58,54.288,14.668,1802.1484,53.1,1452.75,"44,06"
18308.0,23/10/2020 17:00,139.72,55.536,26.98,1839.9884,52.86,1474.08,"49,70"
18309.0,23/10/2020 17:15,136.456,53.976,26.024,1365.2488,52.62,1491.3,"49,70"
18310.0,23/10/2020 17:30,135.964,53.976,20.132,748.492,52.38,1503.42,"49,70"
18311.0,23/10/2020 17:45,135.332,55.536,22.508,927.3248,47.1,1510.39,"49,70"
18312.0,23/10/2020 18:00,138.244,53.664,25.896,565.6432,46.08,1532.64,"51,89"
18313.0,23/10/2020 18:15,125.664,52.728,23.28,302.8144,350.08,1521.73,"51,89"
18314.0,23/10/2020 18:30,125.152,51.48,22.316,237.9496,573.9,1530.86,"51,89"
18315.0,23/10/2020 18:45,113.644,51.48,20.976,191.4432,478.72,1534.05,"51,89"
18316.0,23/10/2020 19:00,116.384,51.168,22.348,80.3444,470.54,1509.28,"50,24"
18317.0,23/10/2020 19:15,75.712,51.168,26.296,27.0432,469.18,1505.94,"50,24"
18318.0,23/10/2020 19:30,27.288,50.544,26.904,17.7204,466.42,1490.73,"50,24"
18319.0,23/10/2020 19:45,15.356,47.736,25.56,13.6796,467.36,1483.2,"50,24"
18320.0,23/10/2020 20:00,15.312,46.8,24.444,7.4264,471.24,1463.81,"47,00"
18321.0,23/10/2020 20:15,14.972,48.048,23.36,4.8,514.12,1436.95,"47,00"
18322.0,23/10/2020 20:30,15.408,46.8,16.668,0.6,579.24,1422.95,"47,00"
18323.0,23/10/2020 20:45,15.12,45.24,9.132,0.0,662.18,1409.76,"47,00"
18324.0,23/10/2020 21:00,15.6,43.68,7.944,0.0,663.46,1381.45,"43,84"
18325.0,23/10/2020 21:15,15.964,43.992,7.736,0.0,663.82,1348.02,"43,84"
18326.0,23/10/2020 21:30,15.084,44.616,7.7,0.0,693.7,1324.6,"43,84"
18327.0,23/10/2020 21:45,15.836,43.992,7.736,0.0,731.7,1295.02,"43,84"
18328.0,23/10/2020 22:00,12.148,43.992,8.092,0.0,732.58,1263.71,"40,29"
18329.0,23/10/2020 22:15,9.428,43.368,7.728,0.0,733.18,1267.19,"40,29"
18330.0,23/10/2020 22:30,9.212,43.68,6.9,0.0,750.54,1269.04,"40,29"
18331.0,23/10/2020 22:45,9.144,43.368,6.996,0.0,814.9,1262.52,"40,29"
18332.0,23/10/2020 23:00,10.0,44.304,6.96,0.0,825.26,1253.32,"39,43"
18333.0,23/10/2020 23:15,9.676,43.992,7.296,0.0,826.84,1259.7,"39,43"
18334.0,23/10/2020 23:30,9.7,44.304,7.124,0.0,821.66,1246.76,"39,43"
18335.0,23/10/2020 23:45,9.932,43.992,6.988,0.0,821.48,1264.48,"39,43"
18336.0,24/10/2020 00:00,10.028,44.304,7.452,0.0,781.48,1273.09,"35,02"
18337.0,24/10/2020 00:15,10.264,43.368,6.58,0.0,733.9,1277.09,"35,02"
18338.0,24/10/2020 00:30,9.364,43.68,6.704,0.0,751.8,1288.97,"35,02"
18339.0,24/10/2020 00:45,9.916,43.992,6.884,0.0,740.46,1271.38,"35,02"
18340.0,24/10/2020 01:00,10.224,43.368,7.476,0.0,665.22,1274.3,"32,72"
18341.0,24/10/2020 01:15,9.5,43.992,6.624,0.0,665.78,1306.39,"32,72"
18342.0,24/10/2020 01:30,9.828,43.368,6.52,0.0,661.56,1304.28,"32,72"
18343.0,24/10/2020 01:45,9.16,43.992,6.988,0.0,650.2,1295.92,"32,72"
18344.0,24/10/2020 02:00,9.652,43.68,6.952,0.0,646.72,1296.64,"31,10"
18345.0,24/10/2020 02:15,9.724,43.68,9.52,0.0,643.44,1294.34,"31,10"
18346.0,24/10/2020 02:30,9.556,43.368,7.572,0.0,645.26,1287.92,"31,10"
18347.0,24/10/2020 02:45,9.412,43.368,11.812,0.0,646.26,1283.66,"31,10"
18348.0,24/10/2020 03:00,9.764,43.992,11.376,0.0,645.6,1275.53,"31,03"
18349.0,24/10/2020 03:15,9.9,43.68,9.748,0.0,645.6,1289.21,"31,03"
18350.0,24/10/2020 03:30,10.56,43.68,16.596,0.0,645.2,1300.23,"31,03"
18351.0,24/10/2020 03:45,9.996,43.368,20.144,0.0,706.42,1299.05,"31,03"
18352.0,24/10/2020 04:00,9.644,44.304,20.932,0.0,726.42,1313.11,"32,07"
18353.0,24/10/2020 04:15,9.436,43.992,17.408,0.0,716.3,1311.17,"32,07"
18354.0,24/10/2020 04:30,9.152,43.992,36.616,0.0,711.02,1286.57,"32,07"
18355.0,24/10/2020 04:45,10.012,43.68,65.488,0.0,706.18,1292.41,"32,07"
18356.0,24/10/2020 05:00,9.648,43.68,86.272,0.0,700.78,1295.69,"39,00"
18357.0,24/10/2020 05:15,9.712,43.368,111.7,1.4976,697.88,1291.0,"39,00"
18358.0,24/10/2020 05:30,9.828,43.368,139.864,31.0852,692.38,1294.83,"39,00"
18359.0,24/10/2020 05:45,10.164,43.056,126.768,93.8384,687.66,1303.65,"39,00"
18360.0,24/10/2020 06:00,13.132,43.056,154.524,133.2364,690.3,1291.62,"43,16"
18361.0,24/10/2020 06:15,17.18,44.304,143.636,171.7896,688.48,1286.81,"43,16"
18362.0,24/10/2020 06:30,16.448,44.304,147.868,238.766,711.1,1277.39,"43,16"
18363.0,24/10/2020 06:45,12.04,45.24,145.288,314.76,772.92,1258.87,"43,16"
18364.0,24/10/2020 07:00,16.996,46.8,144.52,576.2732,774.16,1259.87,"45,05"
18365.0,24/10/2020 07:15,37.42,47.736,151.312,529.4136,775.34,1278.5,"45,05"
18366.0,24/10/2020 07:30,68.124,50.232,128.72,658.5988,771.98,1281.02,"45,05"
18367.0,24/10/2020 07:45,78.376,49.296,140.92,1072.3072,771.8,1266.55,"45,05"
18368.0,24/10/2020 08:00,111.348,48.36,155.472,916.1908,769.56,1244.8,"43,64"
18369.0,24/10/2020 08:15,128.304,50.232,128.412,1019.1732,759.58,1225.25,"43,64"
18370.0,24/10/2020 08:30,125.376,51.48,131.636,1124.1712,739.08,1223.05,"43,64"
18371.0,24/10/2020 08:45,125.388,54.288,123.588,1144.5732,747.96,1225.52,"43,64"
18372.0,24/10/2020 09:00,123.996,53.04,135.968,1359.8256,682.0,1249.83,"41,32"
18373.0,24/10/2020 09:15,126.884,53.976,101.384,1567.8464,657.42,1277.99,"41,32"
18374.0,24/10/2020 09:30,131.104,53.352,75.848,1784.5132,660.36,1309.34,"41,32"
18375.0,24/10/2020 09:45,130.212,54.6,93.036,1778.3484,665.12,1327.89,"41,32"
18376.0,24/10/2020 10:00,130.784,51.48,113.4,1873.588,656.54,1352.34,"40,48"
18377.0,24/10/2020 10:15,130.216,53.04,140.456,1673.5368,670.78,1379.34,"40,48"
18378.0,24/10/2020 10:30,129.496,52.728,117.676,1608.0612,684.34,1424.67,"40,48"
18379.0,24/10/2020 10:45,139.984,51.48,125.18,1606.1816,696.34,1458.06,"40,48"
18380.0,24/10/2020 11:00,142.368,53.352,139.096,1750.3704,770.98,1463.98,"40,91"
18381.0,24/10/2020 11:15,141.552,51.168,124.328,1815.2972,824.56,1474.67,"40,91"
18382.0,24/10/2020 11:30,150.568,50.856,121.2,1739.684,855.46,1449.79,"40,91"
18383.0,24/10/2020 11:45,152.764,49.92,111.78,1412.222,871.04,1459.47,"40,91"
18384.0,24/10/2020 12:00,153.064,48.984,125.86,1985.4112,872.1,1478.39,"37,66"
18385.0,24/10/2020 12:15,155.116,49.296,131.724,2161.3672,886.66,1468.61,"37,66"
18386.0,24/10/2020 12:30,153.464,48.36,125.044,1867.4924,920.44,1439.69,"37,66"
18387.0,24/10/2020 12:45,153.352,49.92,110.108,1648.8212,940.6,1407.39,"37,66"
18388.0,24/10/2020 13:00,156.572,48.36,116.424,1400.5792,944.96,1384.63,"37,67"
18389.0,24/10/2020 13:15,154.796,49.296,120.232,1527.78,933.18,1376.92,"37,67"
18390.0,24/10/2020 13:30,166.168,48.672,76.94,1596.8136,957.94,1360.11,"37,67"
18391.0,24/10/2020 13:45,174.556,49.296,81.368,1888.9496,966.04,1345.58,"37,67"
18392.0,24/10/2020 14:00,162.264,46.8,87.068,2192.3792,954.6,1299.89,"34,41"
18393.0,24/10/2020 14:15,168.848,50.232,97.604,1935.5584,944.22,1256.54,"34,41"
18394.0,24/10/2020 14:30,175.172,49.92,74.32,1878.5812,936.46,1226.28,"34,41"
18395.0,24/10/2020 14:45,164.228,49.608,59.552,1706.72,882.08,1161.69,"34,41"
18396.0,24/10/2020 15:00,164.324,48.984,57.964,1339.6908,825.48,1118.23,"37,90"
18397.0,24/10/2020 15:15,156.332,48.984,43.476,1495.398,838.42,1034.62,"37,90"
18398.0,24/10/2020 15:30,150.844,48.048,50.568,942.5284,925.42,937.4,"37,90"
18399.0,24/10/2020 15:45,143.36,48.36,40.504,759.338,940.02,865.76,"37,90"
18400.0,24/10/2020 16:00,138.216,48.984,44.288,816.9256,907.36,811.12,"41,00"
18401.0,24/10/2020 16:15,134.424,47.736,27.5,587.2092,813.6,747.87,"41,00"
18402.0,24/10/2020 16:30,133.652,48.048,17.512,399.2336,727.54,682.56,"41,00"
18403.0,24/10/2020 16:45,137.56,46.176,17.724,379.6708,668.78,600.98,"41,00"
18404.0,24/10/2020 17:00,139.46,45.864,31.148,648.7184,656.14,526.16,"42,00"
18405.0,24/10/2020 17:15,138.832,46.8,35.876,459.4852,658.02,467.99,"42,00"
18406.0,24/10/2020 17:30,139.736,47.736,21.244,320.9496,654.48,427.38,"42,00"
18407.0,24/10/2020 17:45,136.148,49.296,23.448,251.0884,655.0,413.23,"42,00"
18408.0,24/10/2020 18:00,129.42,49.296,20.22,231.3132,652.04,413.53,"42,16"
18409.0,24/10/2020 18:15,117.38,49.608,28.832,194.2728,646.46,416.95,"42,16"
